fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0023148148148148147,0.9997322632987595
0.0,0.2199074074074074,0.9056015108069105
0.0007127583749109052,0.2199074074074074,0.9035056061237572
0.0007127583749109052,0.22916666666666666,0.9018682223103999
0.0014255167498218105,0.22916666666666666,0.8989300620672476
0.0014255167498218105,0.2337962962962963,0.895095371693732
0.0021382751247327157,0.2337962962962963,0.8932817587101435
0.0021382751247327157,0.2361111111111111,0.8924991388245015
0.002851033499643621,0.2361111111111111,0.8904110867623416
0.002851033499643621,0.23842592592592593,0.8875974378441037
0.003563791874554526,0.23842592592592593,0.8820374474378264
0.003563791874554526,0.3263888888888889,0.8268931597662034
0.0042765502494654314,0.3263888888888889,0.8261108645888181
0.0042765502494654314,0.3449074074074074,0.8184778032945307
0.004989308624376337,0.3449074074074074,0.8150213250820649
0.004989308624376337,0.3587962962962963,0.8120742556541055
0.005702066999287242,0.3587962962962963,0.8116382241070919
0.005702066999287242,0.36342592592592593,0.8087299985290854
0.007127583749109052,0.36342592592592593,0.8081366133126845
0.007127583749109052,0.36574074074074076,0.8062598832966622
0.007840342124019958,0.36574074074074076,0.804361258116355
0.007840342124019958,0.3680555555555556,0.8014909157877488
0.008553100498930863,0.3680555555555556,0.7994277766390174
0.008553100498930863,0.3726851851851852,0.7989563722060398
0.009265858873841768,0.3726851851851852,0.7980768639805729
0.009265858873841768,0.375,0.7950874193834272
0.009978617248752673,0.375,0.7949071452919099
0.009978617248752673,0.3773148148148148,0.7937467558190782
0.010691375623663579,0.3773148148148148,0.7924613017053623
0.010691375623663579,0.38425925925925924,0.7882843153610194
0.011404133998574484,0.38425925925925924,0.7882458407869399
0.011404133998574484,0.3888888888888889,0.787522587190892
0.012829650748396294,0.3888888888888889,0.783561017165486
0.012829650748396294,0.39814814814814814,0.7775202394317563
0.014255167498218105,0.39814814814814814,0.7765818089565402
0.014255167498218105,0.4027777777777778,0.7753037852395672
0.015680684248039915,0.4027777777777778,0.774067600596146
0.015680684248039915,0.41203703703703703,0.7689631913032531
0.01639344262295082,0.41203703703703703,0.7676696133915792
0.01639344262295082,0.4212962962962963,0.763262084577552
0.01781895937277263,0.4212962962962963,0.7613931534448112
0.01781895937277263,0.42592592592592593,0.758203075762967
0.018531717747683536,0.42592592592592593,0.7574957731571589
0.018531717747683536,0.4305555555555556,0.755823043437629
0.01924447612259444,0.4305555555555556,0.754735600877004
0.01924447612259444,0.4351851851851852,0.7513742163122913
