support_size,n,seed_count,rho_active,cross_scale,rho_cross,theta_raw,theta_bin,safe_raw,safe_bin,delta_theta,delta_safe
25,5000,3,0.25,0.7,0.37040518354904267,1.3132357283380356,1.242937553520968,0.0,0.0,-0.07029817481706768,0.0
25,5000,3,0.25,0.75,0.39686269665968865,1.4073671110817578,1.3243496802770824,0.0,0.0,-0.08301743080467539,0.0
25,5000,3,0.25,0.8,0.4233202097703346,1.513491122745398,1.4421968903734559,0.0,0.0,-0.0712942323719421,0.0
25,5000,3,0.25,0.85,0.44977772288098045,1.6035422494143117,1.5292070941008566,0.0,0.0,-0.07433515531345503,0.0
25,5000,3,0.25,0.9,0.47623523599162637,1.6869967240394688,1.6238588367550608,0.0,0.0,-0.06313788728440795,0.0
25,5000,3,0.25,0.95,0.5026927491022722,1.782898013377624,1.7166532520252618,0.0,0.0,-0.06624476135236224,0.0
25,5000,3,0.275,0.0,0.0,0.005344239501999423,0.015470478397873808,1.0,1.0,0.010126238895874384,0.0
25,5000,3,0.275,0.05,0.027568097504180447,0.09543615607356552,0.07323649264548317,1.0,1.0,-0.022199663428082356,0.0
25,5000,3,0.275,0.1,0.055136195008360894,0.18660821239882708,0.16958397467578745,1.0,1.0,-0.017024237723039626,0.0
25,5000,3,0.275,0.15,0.08270429251254133,0.2782201481362589,0.262965968885598,1.0,1.0,-0.015254179250660915,0.0
25,5000,3,0.275,0.2,0.11027239001672179,0.36833055408419985,0.34334447479641256,1.0,1.0,-0.02498607928778729,0.0
25,5000,3,0.275,0.25,0.13784048752090222,0.4587850067456168,0.4249256485622606,1.0,1.0,-0.03385935818335617,0.0
25,5000,3,0.275,0.3,0.16540858502508266,0.5494359020386418,0.5118416750906791,1.0,1.0,-0.03759422694796266,0.0
25,5000,3,0.275,0.35,0.1929766825292631,0.6401973525802315,0.59680562399943,1.0,1.0,-0.043391728580801425,0.0
25,5000,3,0.275,0.4,0.22054478003344358,0.7309927827517361,0.6697768304214934,1.0,1.0,-0.061215952330242684,0.0
25,5000,3,0.275,0.45,0.248112877537624,0.8203135319662888,0.754806025113516,1.0,1.0,-0.06550750685277273,0.0
25,5000,3,0.275,0.5,0.27568097504180444,0.8963635082325704,0.8422543792478333,1.0,1.0,-0.054109128984737076,0.0
25,5000,3,0.275,0.55,0.30324907254598493,0.9881197417236067,0.9236049280262932,1.0,1.0,-0.06451481369731349,0.0
25,5000,3,0.275,0.6,0.3308171700501653,1.0787440267042434,1.0145357218099231,0.0,0.3333333333333333,-0.06420830489432028,0.3333333333333333
25,5000,3,0.275,0.65,0.3583852675543458,1.1702223895003923,1.103422901399742,0.0,0.0,-0.06679948810065017,0.0
25,5000,3,0.275,0.7,0.3859533650585262,1.2791092872944496,1.2238703880602486,0.0,0.0,-0.055238899234201,0.0
25,5000,3,0.275,0.75,0.41352146256270667,1.3658449237847101,1.3092924620118565,0.0,0.0,-0.05655246177285367,0.0
25,5000,3,0.275,0.8,0.44108956006688715,1.4411841852661267,1.3785278427423673,0.0,0.0,-0.0626563425237594,0.0
25,5000,3,0.275,0.85,0.46865765757106753,1.5394244397947403,1.4782156000584787,0.0,0.0,-0.06120883973626157,0.0
25,5000,3,0.275,0.9,0.496225755075248,1.6197981695851613,1.566902610951422,0.0,0.0,-0.052895558633739403,0.0
25,5000,3,0.275,0.95,0.5237938525794285,1.7082091731874351,1.6589112071252161,0.0,0.0,-0.049297966062219034,0.0
25,5000,3,0.3,0.0,0.0,0.005410062248839477,0.008083704168597172,1.0,1.0,0.0026736419197576945,0.0
25,5000,3,0.3,0.05,0.02863564212655271,0.09196134820389908,0.07771263909174704,1.0,1.0,-0.014248709112152036,0.0
25,5000,3,0.3,0.1,0.05727128425310542,0.17962657299036788,0.16724460651339781,1.0,1.0,-0.012381966476970069,0.0
25,5000,3,0.3,0.15,0.08590692637965812,0.2674263308491255,0.2465301938096163,1.0,1.0,-0.020896137039509183,0.0
25,5000,3,0.3,0.2,0.11454256850621083,0.3550935588337832,0.32663816400654694,1.0,1.0,-0.028455394827236247,0.0
25,5000,3,0.3,0.25,0.14317821063276354,0.44207954705429575,0.4073880647773142,1.0,1.0,-0.034691482276981545,0.0
25,5000,3,0.3,0.3,0.17181385275931624,0.5292469716248539,0.48686466218307034,1.0,1.0,-0.04238230944178356,0.0
25,5000,3,0.3,0.35,0.20044949488586894,0.6159764083146215,0.5683800453773052,1.0,1.0,-0.04759636293731628,0.0
25,5000,3,0.3,0.4,0.22908513701242167,0.7032168162052592,0.6381646903706236,1.0,1.0,-0.0650521258346356,0.0
25,5000,3,0.3,0.45,0.2577207791389744,0.7904143806946843,0.7321136182166588,1.0,1.0,-0.058300762478025514,0.0
25,5000,3,0.3,0.5,0.2863564212655271,0.8765387565956174,0.8053493858095263,1.0,1.0,-0.07118937078609111,0.0
25,5000,3,0.3,0.55,0.3149920633920798,0.9505790174843914,0.886936970977764,1.0,1.0,-0.06364204650662741,0.0
25,5000,3,0.3,0.6,0.3436277055186325,1.0393128968392078,0.988726324660833,0.0,0.6666666666666666,-0.05058657217837481,0.6666666666666666
25,5000,3,0.3,0.65,0.3722633476451852,1.1268483975562933,1.0725801696931343,0.0,0.0,-0.05426822786315899,0.0
25,5000,3,0.3,0.7,0.4008989897717379,1.2316776357073003,1.1763523684479558,0.0,0.0,-0.0553252672593445,0.0
25,5000,3,0.3,0.75,0.4295346318982906,1.31583565429099,1.2671509890466608,0.0,0.0,-0.04868466524432913,0.0
25,5000,3,0.3,0.8,0.45817027402484334,1.398623424178903,1.3528015693855295,0.0,0.0,-0.04582185479337353,0.0
25,5000,3,0.3,0.85,0.486805916151396,1.4741376623536047,1.4282131705696939,0.0,0.0,-0.04592449178391078,0.0
25,5000,3,0.3,0.9,0.5154415582779488,1.5597860507661343,1.5243175668625597,0.0,0.0,-0.0354684839035746,0.0
25,5000,3,0.3,0.95,0.5440772004045014,1.6480265866192754,1.611620849743047,0.0,0.0,-0.03640573687622828,0.0
25,5000,3,0.325,0.0,0.0,0.004450888341237378,0.012888854957369111,1.0,1.0,0.008437966616131734,0.0
25,5000,3,0.325,0.05,0.029664793948382652,0.08906319823361288,0.0668226648777452,1.0,1.0,-0.022240533355867675,0.0
25,5000,3,0.325,0.1,0.059329587896765304,0.1739799013837855,0.15463946368226064,1.0,1.0,-0.019340437701524854,0.0
25,5000,3,0.325,0.15,0.08899438184514795,0.25798810795184784,0.24151596957184865,1.0,1.0,-0.016472138379999196,0.0
25,5000,3,0.325,0.2,0.11865917579353061,0.34259654032254955,0.31618562016226176,1.0,1.0,-0.026410920160287787,0.0
25,5000,3,0.325,0.25,0.14832396974191325,0.4268017316810792,0.4014985472681189,1.0,1.0,-0.02530318441296031,0.0
25,5000,3,0.325,0.3,0.1779887636902959,0.5114713488799639,0.47644719520022,1.0,1.0,-0.03502415367974393,0.0
25,5000,3,0.325,0.35,0.20765355763867854,0.5949030126860789,0.5499968354018184,1.0,1.0,-0.044906177284260496,0.0
25,5000,3,0.325,0.4,0.23731835158706122,0.6787947020311059,0.6295029539859583,1.0,1.0,-0.049291748045147576,0.0
25,5000,3,0.325,0.45,0.2669831455354439,0.7621211376503275,0.7044038843874806,1.0,1.0,-0.057717253262846935,0.0
25,5000,3,0.325,0.5,0.2966479394838265,0.8467669083072943,0.7819915494646489,1.0,1.0,-0.0647753588426454,0.0
25,5000,3,0.325,0.55,0.3263127334322092,0.9444109122954822,0.9099312259710723,1.0,1.0,-0.0344796863244099,0.0
25,5000,3,0.325,0.6,0.3559775273805918,1.0036573543914107,0.9483075857478925,0.3333333333333333,1.0,-0.05534976864351815,0.6666666666666667
25,5000,3,0.325,0.65,0.38564232132897447,1.108611355563747,1.0603967973582933,0.0,0.0,-0.04821455820545362,0.0
25,5000,3,0.325,0.7,0.4153071152773571,1.1896209679125511,1.1420666274012312,0.0,0.0,-0.047554340511319904,0.0
25,5000,3,0.325,0.75,0.44497190922573976,1.2562008449297342,1.2035972844361928,0.0,0.0,-0.05260356049354131,0.0
25,5000,3,0.325,0.8,0.47463670317412243,1.340152807713326,1.2920040814860483,0.0,0.0,-0.04814872622727773,0.0
25,5000,3,0.325,0.85,0.504301497122505,1.4311446789219346,1.3937533334511503,0.0,0.0,-0.037391345470784376,0.0
25,5000,3,0.325,0.9,0.5339662910708878,1.5064614259856162,1.4797622091837306,0.0,0.0,-0.026699216801885584,0.0
25,5000,3,0.325,0.95,0.5636310850192703,1.591414229118019,1.5626838946910213,0.0,0.0,-0.028730334426997794,0.0
25,5000,3,0.35,0.0,0.0,0.0047464018467706795,0.011764487459380434,1.0,1.0,0.007018085612609754,0.0
25,5000,3,0.35,0.05,0.030659419433511782,0.08643774584819823,0.06623515530637572,1.0,1.0,-0.02020259054182251,0.0
25,5000,3,0.35,0.1,0.061318838867023565,0.16780184439399562,0.1473701988360904,1.0,1.0,-0.02043164555790522,0.0
25,5000,3,0.35,0.15,0.09197825830053534,0.2495205054624733,0.2346099483422076,1.0,1.0,-0.014910557120265705,0.0
25,5000,3,0.35,0.2,0.12263767773404713,0.3314637106609765,0.30390390312785653,1.0,1.0,-0.027559807533119984,0.0
25,5000,3,0.35,0.25,0.1532970971675589,0.4128697815621645,0.37993302889865127,1.0,1.0,-0.0329367526635132,0.0
25,5000,3,0.35,0.3,0.18395651660107068,0.49426234655359896,0.4570211700120228,1.0,1.0,-0.03724117654157616,0.0
25,5000,3,0.35,0.35,0.21461593603458246,0.5763071023416284,0.5409805085527999,1.0,1.0,-0.03532659378882852,0.0
25,5000,3,0.35,0.4,0.24527535546809426,0.6573813287668558,0.603711014518806,1.0,1.0,-0.0536703142480498,0.0
25,5000,3,0.35,0.45,0.27593477490160606,0.7381194276915236,0.688895312465565,1.0,1.0,-0.0492241152259586,0.0
25,5000,3,0.35,0.5,0.3065941943351178,0.8190504691283073,0.7626875783026756,1.0,1.0,-0.05636289082563162,0.0
25,5000,3,0.35,0.55,0.3372536137686296,0.8996602396576069,0.8402465867890916,1.0,1.0,-0.0594136528685153,0.0
25,5000,3,0.35,0.6,0.36791303320214136,0.9706307458764846,0.9203138568963934,1.0,1.0,-0.05031688898009112,0.0
25,5000,3,0.35,0.65,0.39857245263565316,1.052922934746962,1.0020471150460295,0.0,0.3333333333333333,-0.05087581970093247,0.3333333333333333
25,5000,3,0.35,0.7,0.4292318720691649,1.1512327757201755,1.112000870371948,0.0,0.0,-0.039231905348227514,0.0
25,5000,3,0.35,0.75,0.4598912915026767,1.2293245481660435,1.1854098620160327,0.0,0.0,-0.04391468615001082,0.0
25,5000,3,0.35,0.8,0.4905507109361885,1.3074755369250768,1.2715429521242805,0.0,0.0,-0.03593258480079631,0.0
25,5000,3,0.35,0.85,0.5212101303697002,1.3852531725823294,1.3550611223164044,0.0,0.0,-0.030192050265924975,0.0
25,5000,3,0.35,0.9,0.5518695498032121,1.4626644041489536,1.4344283599282932,0.0,0.0,-0.028236044220660395,0.0
25,5000,3,0.35,0.95,0.5825289692367238,1.5400503545660635,1.5251183780162296,0.0,0.0,-0.014931976549833914,0.0
25,5000,3,0.375,0.0,0.0,0.004154643718320516,0.009282559361369314,1.0,1.0,0.005127915643048798,0.0
25,5000,3,0.375,0.05,0.0316227766016838,0.08323702868785345,0.06761017898168559,1.0,1.0,-0.01562684970616786,0.0
25,5000,3,0.375,0.1,0.0632455532033676,0.16267644107225673,0.13609082761263164,1.0,1.0,-0.026585613459625096,0.0
25,5000,3,0.375,0.15,0.09486832980505137,0.24228287321283182,0.22529149136701684,1.0,1.0,-0.016991381845814973,0.0
25,5000,3,0.375,0.2,0.1264911064067352,0.32156416998248977,0.2967109619188519,1.0,1.0,-0.024853208063637888,0.0
25,5000,3,0.375,0.25,0.15811388300841897,0.40025789536444956,0.37999110190996177,1.0,1.0,-0.020266793454487786,0.0
25,5000,3,0.375,0.3,0.18973665961010275,0.4797396935901381,0.44948225481768,1.0,1.0,-0.030257438772458123,0.0
25,5000,3,0.375,0.35,0.22135943621178655,0.5579945860317653,0.5157304802242448,1.0,1.0,-0.04226410580752049,0.0
25,5000,3,0.375,0.4,0.2529822128134704,0.6376405074497259,0.5883528569341702,1.0,1.0,-0.049287650515555725,0.0
25,5000,3,0.375,0.45,0.28460498941515416,0.7160265154643916,0.6608286016397393,1.0,1.0,-0.05519791382465222,0.0
25,5000,3,0.375,0.5,0.31622776601683794,0.7940300476617451,0.7367346397727562,1.0,1.0,-0.0572954078889889,0.0
25,5000,3,0.375,0.55,0.3478505426185218,0.8724817279155886,0.8135531916140054,1.0,1.0,-0.058928536301583234,0.0
25,5000,3,0.375,0.6,0.3794733192202055,0.9638625024382171,0.9300775966677826,1.0,1.0,-0.03378490577043458,0.0
25,5000,3,0.375,0.65,0.41109609582188933,1.021122936603895,0.9786521199911148,0.0,1.0,-0.04247081661278018,1.0
25,5000,3,0.375,0.7,0.4427188724235731,1.10092744421222,1.0541863607899413,0.0,0.0,-0.046741083422278784,0.0
25,5000,3,0.375,0.75,0.4743416490252569,1.1791076700667988,1.1414495941959508,0.0,0.0,-0.03765807587084802,0.0
25,5000,3,0.375,0.8,0.5059644256269408,1.258194003208626,1.218001177436254,0.0,0.0,-0.04019282577237204,0.0
25,5000,3,0.375,0.85,0.5375872022286244,1.3434018426183423,1.3165290665062965,0.0,0.0,-0.02687277611204575,0.0
25,5000,3,0.375,0.9,0.5692099788303083,1.4185111491863367,1.394299099555516,0.0,0.0,-0.024212049630820687,0.0
25,5000,3,0.375,0.95,0.6008327554319921,1.4939640447409752,1.4823196245832724,0.0,0.0,-0.01164442015770284,0.0
25,5000,3,0.4,0.0,0.0,0.004179493429223175,0.01392944056262408,1.0,1.0,0.009749947133400907,0.0
25,5000,3,0.4,0.05,0.032557641192199414,0.0812244382553088,0.06468295593971964,1.0,1.0,-0.016541482315589162,0.0
25,5000,3,0.4,0.1,0.06511528238439883,0.15832607285258904,0.136853637193418,1.0,1.0,-0.021472435659171035,0.0
25,5000,3,0.4,0.15,0.09767292357659825,0.23510527397517755,0.22174464696535465,1.0,1.0,-0.013360627009822906,0.0
25,5000,3,0.4,0.2,0.13023056476879766,0.3119996113106999,0.2988151630418528,1.0,1.0,-0.013184448268847127,0.0
25,5000,3,0.4,0.25,0.16278820596099708,0.38931748088912727,0.36592045809978996,1.0,1.0,-0.023397022789337307,0.0
25,5000,3,0.4,0.3,0.1953458471531965,0.4653508022449729,0.43348919151816595,1.0,1.0,-0.03186161072680693,0.0
25,5000,3,0.4,0.35,0.2279034883453959,0.5427731826674161,0.5015052268304205,1.0,1.0,-0.04126795583699561,0.0
25,5000,3,0.4,0.4,0.2604611295375953,0.6192306093838925,0.5723724632910154,1.0,1.0,-0.046858146092877084,0.0
25,5000,3,0.4,0.45,0.29301877072979476,0.6958739613704381,0.6452097860700655,1.0,1.0,-0.050664175300372594,0.0
25,5000,3,0.4,0.5,0.32557641192199416,0.7717852695102678,0.7137826209362338,1.0,1.0,-0.05800264857403403,0.0
25,5000,3,0.4,0.55,0.3581340531141936,0.8476062905128324,0.7901201723030001,1.0,1.0,-0.05748611820983229,0.0
25,5000,3,0.4,0.6,0.390691694306393,0.9235875203013468,0.8637331617349817,1.0,1.0,-0.05985435856636512,0.0
25,5000,3,0.4,0.65,0.4232493354985924,0.9916600639172145,0.952990647371422,1.0,1.0,-0.03866941654579248,0.0
25,5000,3,0.4,0.7,0.4558069766907918,1.069125943441392,1.0281139480380646,0.0,0.0,-0.04101199540332745,0.0
25,5000,3,0.4,0.75,0.48836461788299124,1.1457003595499817,1.1104484184798646,0.0,0.0,-0.03525194107011709,0.0
25,5000,3,0.4,0.8,0.5209222590751906,1.22245821911093,1.1928810939018455,0.0,0.0,-0.0295771252090844,0.0
25,5000,3,0.4,0.85,0.55347990026739,1.3052587712978452,1.2811531439783368,0.0,0.0,-0.024105627319508383,0.0
25,5000,3,0.4,0.9,0.5860375414595895,1.373476818188798,1.372330353065285,0.0,0.0,-0.0011464651235129075,0.0
25,5000,3,0.4,0.95,0.6185951826517889,1.4513334360333225,1.4439653033812823,0.0,0.0,-0.007368132652040282,0.0
25,5000,3,0.425,0.0,0.0,0.004005487651853886,0.012068476564295633,1.0,1.0,0.008062988912441747,0.0
25,5000,3,0.425,0.05,0.033466401061363026,0.07869664653757105,0.06144517097715116,1.0,1.0,-0.017251475560419893,0.0
25,5000,3,0.425,0.1,0.06693280212272605,0.1540469223863225,0.13705265690229548,1.0,1.0,-0.01699426548402702,0.0
25,5000,3,0.425,0.15,0.10039920318408906,0.22879122466692267,0.21331109038100501,1.0,1.0,-0.015480134285917657,0.0
25,5000,3,0.425,0.2,0.1338656042454521,0.30389171557029243,0.2782242283404544,1.0,1.0,-0.025667487229838026,0.0
25,5000,3,0.425,0.25,0.1673320053068151,0.37846171340686313,0.35424019386051625,1.0,1.0,-0.02422151954634688,0.0
25,5000,3,0.425,0.3,0.2007984063681781,0.45340581586205797,0.4185426318885282,1.0,1.0,-0.03486318397352978,0.0
25,5000,3,0.425,0.35,0.23426480742954114,0.5276632152741879,0.4878966954650887,1.0,1.0,-0.03976651980909923,0.0
25,5000,3,0.425,0.4,0.2677312084909042,0.6024817576204796,0.5598486790754329,1.0,1.0,-0.04263307854504672,0.0
25,5000,3,0.425,0.45,0.3011976095522672,0.6765263353848133,0.6291950016159878,1.0,1.0,-0.04733133376882548,0.0
25,5000,3,0.425,0.5,0.3346640106136302,0.7507399042645093,0.704299133113957,1.0,1.0,-0.04644077115055234,0.0
25,5000,3,0.425,0.55,0.3681304116749933,0.8247592072456745,0.775854448036435,1.0,1.0,-0.048904759209239534,0.0
25,5000,3,0.425,0.6,0.4015968127363562,0.8990647945690974,0.8435506910368334,1.0,1.0,-0.055514103532263936,0.0
25,5000,3,0.425,0.65,0.4350632137977193,0.9656101823133613,0.9287995806713045,1.0,1.0,-0.03681060164205674,0.0
25,5000,3,0.425,0.7,0.4685296148590823,1.0406421081369046,1.0023593628277128,0.0,0.3333333333333333,-0.038282745309191846,0.3333333333333333
25,5000,3,0.425,0.75,0.5019960159204453,1.127342323955896,1.105006134567785,0.0,0.0,-0.022336189388110883,0.0
25,5000,3,0.425,0.8,0.5354624169818084,1.189615205002912,1.1638752020530119,0.0,0.0,-0.025740002949900198,0.0
25,5000,3,0.425,0.85,0.5689288180431713,1.2698523180704038,1.2513719404295038,0.0,0.0,-0.018480377640899937,0.0
25,5000,3,0.425,0.9,0.6023952191045344,1.3370674332234398,1.3367979879006373,0.0,0.0,-0.00026944532280248623,0.0
25,5000,3,0.425,0.95,0.6358616201658974,1.4102128427401448,1.4210993442687547,0.0,0.0,0.010886501528609926,0.0
25,5000,3,0.45,0.0,0.0,0.003905418448160587,0.01226359513642986,1.0,1.0,0.008358176688269273,0.0
25,5000,3,0.45,0.05,0.03435112807463534,0.07713924763682092,0.06064897982627124,1.0,1.0,-0.016490267810549686,0.0
25,5000,3,0.45,0.1,0.06870225614927068,0.14983310011859044,0.1304059395232331,1.0,1.0,-0.019427160595357346,0.0
25,5000,3,0.45,0.15,0.10305338422390602,0.22329951388816102,0.20862413880678546,1.0,1.0,-0.014675375081375563,0.0
25,5000,3,0.45,0.2,0.13740451229854136,0.2963649983266843,0.2698054334040691,1.0,1.0,-0.026559564922615186,0.0
25,5000,3,0.45,0.25,0.1717556403731767,0.3687707056406846,0.3452959655993261,1.0,1.0,-0.023474740041358466,0.0
25,5000,3,0.45,0.3,0.20610676844781203,0.44184633749301233,0.4129282669257244,1.0,1.0,-0.028918070567287957,0.0
25,5000,3,0.45,0.35,0.24045789652244737,0.5144028639201793,0.4759060026514434,1.0,1.0,-0.038496861268735916,0.0
25,5000,3,0.45,0.4,0.27480902459708273,0.5873832467427881,0.5409527043475898,1.0,1.0,-0.04643054239519828,0.0
25,5000,3,0.45,0.45,0.3091601526717181,0.6590351171608274,0.6102471910872914,1.0,1.0,-0.04878792607353599,0.0
25,5000,3,0.45,0.5,0.3435112807463534,0.7315392342017614,0.6836838086912366,1.0,1.0,-0.047855425510524796,0.0
25,5000,3,0.45,0.55,0.37786240882098876,0.8036159709787501,0.7499348687529178,1.0,1.0,-0.05368110222583233,0.0
25,5000,3,0.45,0.6,0.41221353689562407,0.8755653779850522,0.8247674081401154,1.0,1.0,-0.050797969844936786,0.0
25,5000,3,0.45,0.65,0.44656466497025943,0.9476093081461059,0.894743539120119,1.0,1.0,-0.05286576902598694,0.0
25,5000,3,0.45,0.7,0.48091579304489473,1.0278008882347454,0.9964270981449911,0.0,0.6666666666666666,-0.03137379008975427,0.6666666666666666
25,5000,3,0.45,0.75,0.5152669211195301,1.0866304015115875,1.05462659605016,0.0,0.0,-0.03200380546142756,0.0
25,5000,3,0.45,0.8,0.5496180491941655,1.159503336924935,1.1343454825208428,0.0,0.0,-0.02515785440409224,0.0
25,5000,3,0.45,0.85,0.5839691772688007,1.2376652217221193,1.2287487937605432,0.0,0.0,-0.008916427961576101,0.0
25,5000,3,0.45,0.9,0.6183203053434362,1.3072015203050298,1.304485589484772,0.0,0.0,-0.0027159308202577837,0.0
25,5000,3,0.45,0.95,0.6526714334180714,1.3764351675636217,1.3847326203998074,0.0,0.0,0.00829745283618566,0.0
25,5000,3,0.475,0.0,0.0,0.0037026458972199174,0.013185494910005745,1.0,1.0,0.009482849012785828,0.0
25,5000,3,0.475,0.05,0.03521363372331802,0.07502000063877055,0.05553820175165275,1.0,1.0,-0.019481798887117804,0.0
25,5000,3,0.475,0.1,0.07042726744663604,0.14653938656331236,0.13144625124789175,1.0,1.0,-0.015093135315420614,0.0
25,5000,3,0.475,0.15,0.10564090116995405,0.2180064262470143,0.20304163641412062,1.0,1.0,-0.014964789832893677,0.0
25,5000,3,0.475,0.2,0.14085453489327207,0.289026399561989,0.2653459967219772,1.0,1.0,-0.023680402840011827,0.0
25,5000,3,0.475,0.25,0.17606816861659008,0.3597504882659179,0.3396755896030033,1.0,1.0,-0.020074898662914564,0.0
25,5000,3,0.475,0.3,0.2112818023399081,0.4304792889646953,0.399247142916444,1.0,1.0,-0.031232146048251308,0.0
25,5000,3,0.475,0.35,0.2464954360632261,0.5019545738608046,0.4687444693299012,1.0,1.0,-0.03321010453090334,0.0
25,5000,3,0.475,0.4,0.28170906978654414,0.572798759887046,0.5288027916774939,1.0,1.0,-0.043995968209552094,0.0
25,5000,3,0.475,0.45,0.3169227035098622,0.6436019168218731,0.5940887460107356,1.0,1.0,-0.049513170811137486,0.0
25,5000,3,0.475,0.5,0.35213633723318016,0.7139695701112885,0.6669188250485014,1.0,1.0,-0.04705074506278706,0.0
25,5000,3,0.475,0.55,0.3873499709564982,0.7838563633503561,0.7363036818375476,1.0,1.0,-0.04755268151280856,0.0
25,5000,3,0.475,0.6,0.4225636046798162,0.8547403403213019,0.8030227466448129,1.0,1.0,-0.05171759367648898,0.0
25,5000,3,0.475,0.65,0.4577772384031342,0.9246812054399481,0.8676724350446613,1.0,1.0,-0.057008770395286845,0.0
25,5000,3,0.475,0.7,0.4929908721264522,0.989418633903962,0.9576204306251889,1.0,1.0,-0.03179820327877314,0.0
25,5000,3,0.475,0.75,0.5282045058497702,1.0718957062782897,1.0570104096782764,0.0,0.0,-0.014885296600013254,0.0
25,5000,3,0.475,0.8,0.5634181395730883,1.1312254268230884,1.1027708812100308,0.0,0.0,-0.028454545613057602,0.0
25,5000,3,0.475,0.85,0.5986317732964063,1.2016980167495712,1.190768578888869,0.0,0.0,-0.010929437860702329,0.0
25,5000,3,0.475,0.9,0.6338454070197244,1.2714552179600866,1.278673784210817,0.0,0.0,0.007218566250730252,0.0
25,5000,3,0.475,0.95,0.6690590407430422,1.3410063273994306,1.3620717573589107,0.0,0.0,0.02106542995948013,0.0
25,5000,3,0.5,0.0,0.0,0.004131272712974243,0.010028145052114476,1.0,1.0,0.005896872339140233,0.0
25,5000,3,0.5,0.05,0.0360555127546399,0.07284825328046023,0.0580029933429986,1.0,1.0,-0.014845259937461629,0.0
25,5000,3,0.5,0.1,0.0721110255092798,0.1432045024095185,0.12465262206421869,1.0,1.0,-0.018551880345299823,0.0
25,5000,3,0.5,0.15,0.10816653826391968,0.21258173814448192,0.19875029576525371,1.0,1.0,-0.013831442379228204,0.0
25,5000,3,0.5,0.2,0.1442220510185596,0.2825180360492335,0.254664844934818,1.0,1.0,-0.027853191114415476,0.0
25,5000,3,0.5,0.25,0.18027756377319948,0.3514829572902996,0.3293404891928358,1.0,1.0,-0.022142468097463786,0.0
25,5000,3,0.5,0.3,0.21633307652783937,0.4207929978404459,0.38700342950686933,1.0,1.0,-0.03378956833357655,0.0
25,5000,3,0.5,0.35,0.25238858928247926,0.49060338948053567,0.4604610779792244,1.0,1.0,-0.030142311501311247,0.0
25,5000,3,0.5,0.4,0.2884441020371192,0.559794269364523,0.5163164513138633,1.0,1.0,-0.043477818050659756,0.0
25,5000,3,0.5,0.45,0.3244996147917591,0.6285113637741098,0.5779064410593601,1.0,1.0,-0.0506049227147497,0.0
25,5000,3,0.5,0.5,0.36055512754639896,0.6976776225015416,0.6464434928260052,1.0,1.0,-0.05123412967553642,0.0
25,5000,3,0.5,0.55,0.3966106403010389,0.7658724086285549,0.7167950719123097,1.0,1.0,-0.049077336716245146,0.0
25,5000,3,0.5,0.6,0.43266615305567874,0.835127034714755,0.7829535222992869,1.0,1.0,-0.05217351241546808,0.0
25,5000,3,0.5,0.65,0.46872166581031866,0.9032070938427964,0.8498629498970999,1.0,1.0,-0.05334414394569653,0.0
25,5000,3,0.5,0.7,0.5047771785649585,0.9805285420909672,0.9537380036724924,1.0,1.0,-0.026790538418474785,0.0
25,5000,3,0.5,0.75,0.5408326913195984,1.0469676567165782,1.0268290092730339,0.0,0.0,-0.020138647443544322,0.0
25,5000,3,0.5,0.8,0.5768882040742384,1.1054229765041435,1.0803461473313734,0.0,0.0,-0.0250768291727701,0.0
25,5000,3,0.5,0.85,0.6129437168288782,1.1796514369241826,1.1758611129074577,0.0,0.0,-0.0037903240167249663,0.0
25,5000,3,0.5,0.9,0.6489992295835182,1.2422700994470315,1.2457397783430664,0.0,0.0,0.003469678896034889,0.0
25,5000,3,0.5,0.95,0.685054742338158,1.3102104061400117,1.3299670409816693,0.0,0.0,0.019756634841657572,0.0
25,5000,3,0.525,0.0,0.0,0.003768968951858602,0.012429053225174033,1.0,1.0,0.008660084273315431,0.0
25,5000,3,0.525,0.05,0.03687817782917155,0.07135026858630578,0.054328194414950626,1.0,1.0,-0.01702207417135515,0.0
25,5000,3,0.525,0.1,0.0737563556583431,0.13959256828679747,0.12029664153074417,1.0,1.0,-0.019295926756053308,0.0
25,5000,3,0.525,0.15,0.11063453348751465,0.2080077439660577,0.19354694218199983,1.0,1.0,-0.01446080178405787,0.0
25,5000,3,0.525,0.2,0.1475127113166862,0.27629652993319637,0.2511013325025785,1.0,1.0,-0.025195197430617877,0.0
25,5000,3,0.525,0.25,0.18439088914585774,0.3436630234065377,0.32257750002408975,1.0,1.0,-0.021085523382447957,0.0
25,5000,3,0.525,0.3,0.2212690669750293,0.4116097128270873,0.3812447917777684,1.0,1.0,-0.030364921049318927,0.0
25,5000,3,0.525,0.35,0.2581472448042008,0.47951019502621367,0.44493635053913544,1.0,1.0,-0.03457384448707823,0.0
25,5000,3,0.525,0.4,0.2950254226333724,0.547316317825899,0.5037122330101976,1.0,1.0,-0.04360408481570133,0.0
25,5000,3,0.525,0.45,0.33190360046254397,0.6143442494878343,0.5686262859778005,1.0,1.0,-0.045717963510033766,0.0
25,5000,3,0.525,0.5,0.3687817782917155,0.6823971734216269,0.6307362750520638,1.0,1.0,-0.05166089836956311,0.0
25,5000,3,0.525,0.55,0.40565995612088707,0.7489074505852131,0.6951187511425938,1.0,1.0,-0.053788699442619325,0.0
