rho_active,cross_scale,rho_cross,seed,theta_raw,theta_bin,safe_raw,safe_bin
0.05,0.4,0.2144761058952722,2201,0.7413034377209198,0.5264865957868249,1.0,1.0
0.05,0.4,0.2144761058952722,2202,0.7648406991362735,0.5013218344234458,1.0,1.0
0.05,0.4,0.2144761058952722,2203,0.7605793397262501,0.5202760248506461,1.0,1.0
0.05,0.45,0.2412856191321812,2201,0.8343238181283608,0.5624949687131919,1.0,1.0
0.05,0.45,0.2412856191321812,2202,0.8561514679944459,0.5414242830350915,1.0,1.0
0.05,0.45,0.2412856191321812,2203,0.8535674746213922,0.5726109474743919,1.0,1.0
0.05,0.5,0.2680951323690902,2201,0.927392569204879,0.6225086237834059,1.0,1.0
0.05,0.5,0.2680951323690902,2202,0.9472211821519336,0.6358457283407666,1.0,1.0
0.05,0.5,0.2680951323690902,2203,0.9469224242349705,0.6491988230056409,1.0,1.0
0.05,0.55,0.29490464560599927,2201,1.0204647700301228,0.6950036380887121,0.0,1.0
0.05,0.55,0.29490464560599927,2202,1.038041639129361,0.6850877391176871,0.0,1.0
0.05,0.55,0.29490464560599927,2203,1.0394749001135157,0.7085659976148282,0.0,1.0
0.05,0.6,0.32171415884290827,2201,1.1134428306279276,0.7303920189536919,0.0,1.0
0.05,0.6,0.32171415884290827,2202,1.1286241272896742,0.7390191054228702,0.0,1.0
0.05,0.6,0.32171415884290827,2203,1.1324600662416646,0.7740396681332152,0.0,1.0
0.05,0.65,0.34852367207981727,2201,1.2064348941902705,0.7765035540682023,0.0,1.0
0.05,0.65,0.34852367207981727,2202,1.2189928659489002,0.819253563730074,0.0,1.0
0.05,0.65,0.34852367207981727,2203,1.225475315618867,0.8445743362699905,0.0,1.0
0.05,0.7,0.37533318531672627,2201,1.2995976214097116,0.8607026923286265,0.0,1.0
0.05,0.7,0.37533318531672627,2202,1.309197815527987,0.8832147081907964,0.0,1.0
0.05,0.7,0.37533318531672627,2203,1.318089720745396,0.8735128877220992,0.0,1.0
0.05,0.75,0.4021426985536353,2201,1.3925113227369894,0.9315949796081865,0.0,1.0
0.05,0.75,0.4021426985536353,2202,1.3991361726651097,0.9407492152292827,0.0,1.0
0.05,0.75,0.4021426985536353,2203,1.4106076558282137,0.9581071883423214,0.0,1.0
0.05,0.8,0.4289522117905444,2201,1.4855856502829163,1.0202322446413312,0.0,0.0
0.05,0.8,0.4289522117905444,2202,1.4889746535279933,1.0252837839551876,0.0,0.0
0.05,0.8,0.4289522117905444,2203,1.5034633074503718,1.0479577922120402,0.0,0.0
0.05,0.85,0.4557617250274534,2201,1.5787801293209511,1.0851899189069745,0.0,0.0
0.05,0.85,0.4557617250274534,2202,1.5786201390669965,1.1187788766501034,0.0,0.0
0.05,0.85,0.4557617250274534,2203,1.5958186240478955,1.0805035891741774,0.0,0.0
0.05,0.9,0.4825712382643624,2201,1.671994956050927,1.1291560521372088,0.0,0.0
0.05,0.9,0.4825712382643624,2202,1.6680841209017188,1.173227827961618,0.0,0.0
0.05,0.9,0.4825712382643624,2203,1.688174178172683,1.1487562132933493,0.0,0.0
0.05,0.95,0.5093807515012714,2201,1.7653935212531735,1.2022988056231316,0.0,0.0
0.05,0.95,0.5093807515012714,2202,1.75747108348692,1.2472612394245153,0.0,0.0
0.05,0.95,0.5093807515012714,2203,1.7802223605703507,1.23265830951713,0.0,0.0
0.1,0.2,0.1140175425099138,2201,0.34263055952036525,0.22720628479245011,1.0,1.0
0.1,0.2,0.1140175425099138,2202,0.36739732009924797,0.28957135137053885,1.0,1.0
0.1,0.2,0.1140175425099138,2203,0.3663554440692806,0.26361299117441417,1.0,1.0
0.1,0.25,0.14252192813739226,2201,0.43153089415365686,0.30386820399098136,1.0,1.0
0.1,0.25,0.14252192813739226,2202,0.4560566295869355,0.3220184590467512,1.0,1.0
0.1,0.25,0.14252192813739226,2203,0.4535785324732702,0.31848363794876455,1.0,1.0
0.1,0.3,0.1710263137648707,2201,0.5198022970072299,0.3807090349130966,1.0,1.0
0.1,0.3,0.1710263137648707,2202,0.5438157965783321,0.38080642720835184,1.0,1.0
0.1,0.3,0.1710263137648707,2203,0.5412059287494451,0.3858872505023838,1.0,1.0
0.1,0.35,0.19953069939234916,2201,0.6079133522184352,0.4609448162892664,1.0,1.0
0.1,0.35,0.19953069939234916,2202,0.6309847455489019,0.42501949552697726,1.0,1.0
0.1,0.35,0.19953069939234916,2203,0.6283299843685592,0.4412717086355221,1.0,1.0
0.1,0.4,0.2280350850198276,2201,0.6958903843899709,0.5231471773485129,1.0,1.0
0.1,0.4,0.2280350850198276,2202,0.7176644359011206,0.48039146693191004,1.0,1.0
0.1,0.4,0.2280350850198276,2203,0.7157177227750292,0.5017179691562458,1.0,1.0
0.1,0.45,0.2565394706473061,2201,0.7837152605356481,0.5660233464487969,1.0,1.0
0.1,0.45,0.2565394706473061,2202,0.8039643957241649,0.5407358687667622,1.0,1.0
0.1,0.45,0.2565394706473061,2203,0.8031122531687193,0.5775337438418229,1.0,1.0
0.1,0.5,0.2850438562747845,2201,0.8715028326596722,0.6175097233588677,1.0,1.0
0.1,0.5,0.2850438562747845,2202,0.8899630940593735,0.632785750273994,1.0,1.0
0.1,0.5,0.2850438562747845,2203,0.8908053147755952,0.6326251994301655,1.0,1.0
0.1,0.55,0.313548241902263,2201,0.9592259385830251,0.6798779061415372,1.0,1.0
0.1,0.55,0.313548241902263,2202,0.9756755452542794,0.6459066546496092,1.0,1.0
0.1,0.55,0.313548241902263,2203,0.9777707087910605,0.6973712246425625,1.0,1.0
0.1,0.6,0.3420526275297414,2201,1.046944168371262,0.7440421824906766,0.0,1.0
0.1,0.6,0.3420526275297414,2202,1.0611526689673954,0.7254120788001073,0.0,1.0
0.1,0.6,0.3420526275297414,2203,1.065007125588056,0.7543868793810495,0.0,1.0
0.1,0.65,0.3705570131572199,2201,1.1345502822239255,0.7671438180319139,0.0,1.0
0.1,0.65,0.3705570131572199,2202,1.146362176238607,0.804671528947323,0.0,1.0
0.1,0.65,0.3705570131572199,2203,1.1523526633458767,0.8235578131792801,0.0,1.0
0.1,0.7,0.3990613987846983,2201,1.2223254326551134,0.8427632774092169,0.0,1.0
0.1,0.7,0.3990613987846983,2202,1.2314229950057018,0.8705591370113287,0.0,1.0
0.1,0.7,0.3990613987846983,2203,1.2394604204379012,0.8644018860096158,0.0,1.0
0.1,0.75,0.42756578441217674,2201,1.3098870040074464,0.9188870634736572,0.0,1.0
0.1,0.75,0.42756578441217674,2202,1.3162229274629826,0.9276012920311516,0.0,1.0
0.1,0.75,0.42756578441217674,2203,1.3267311941139357,0.9378548090919936,0.0,1.0
0.1,0.8,0.4560701700396552,2201,1.3975038944777773,0.9777843336203649,0.0,1.0
0.1,0.8,0.4560701700396552,2202,1.4008863040847157,0.9862449626222254,0.0,1.0
0.1,0.8,0.4560701700396552,2203,1.4134952631624549,1.015047877160206,0.0,0.0
0.1,0.85,0.48457455566713364,2201,1.4852177181357802,1.0606428197209827,0.0,0.0
0.1,0.85,0.48457455566713364,2202,1.485346819275588,1.088049837873175,0.0,0.0
0.1,0.85,0.48457455566713364,2203,1.5005048687937068,1.0664381116419548,0.0,0.0
0.1,0.9,0.5130789412946122,2201,1.5729172629062613,1.119480951281143,0.0,0.0
0.1,0.9,0.5130789412946122,2202,1.5696168434023254,1.1557687102495744,0.0,0.0
0.1,0.9,0.5130789412946122,2203,1.5872858611368676,1.1430971187284298,0.0,0.0
0.1,0.95,0.5415833269220905,2201,1.6608060470346324,1.195276649795185,0.0,0.0
0.1,0.95,0.5415833269220905,2202,1.653834888717376,1.2290429343976381,0.0,0.0
0.1,0.95,0.5415833269220905,2203,1.673976923471912,1.221563120708489,0.0,0.0
0.15,0.2,0.12041594578792297,2201,0.3325408346118345,0.24488121882423142,1.0,1.0
0.15,0.2,0.12041594578792297,2202,0.3444330030723593,0.2681920216027688,1.0,1.0
0.15,0.2,0.12041594578792297,2203,0.29881525788324936,0.24857515910894717,1.0,1.0
0.15,0.25,0.1505199322349037,2201,0.4069409105969771,0.2723188751944865,1.0,1.0
0.15,0.25,0.1505199322349037,2202,0.4287445619308988,0.32511215524778947,1.0,1.0
0.15,0.25,0.1505199322349037,2203,0.4301852662508525,0.2990687898979899,1.0,1.0
0.15,0.3,0.18062391868188443,2201,0.49078224162402095,0.3483670869840353,1.0,1.0
0.15,0.3,0.18062391868188443,2202,0.5124818846272221,0.3725830474003621,1.0,1.0
0.15,0.3,0.18062391868188443,2203,0.5130360437972016,0.36926412874001713,1.0,1.0
0.15,0.35,0.21072790512886516,2201,0.5744075461294205,0.42580303418061094,1.0,1.0
0.15,0.35,0.21072790512886516,2202,0.5955442232142776,0.417115909512523,1.0,1.0
0.15,0.35,0.21072790512886516,2203,0.5953242656728001,0.44087578521859183,1.0,1.0
0.15,0.4,0.24083189157584595,2201,0.6579317436018597,0.4916900075691293,1.0,1.0
0.15,0.4,0.24083189157584595,2202,0.6780858142910531,0.5061068389325075,1.0,1.0
0.15,0.4,0.24083189157584595,2203,0.678245771602621,0.51312318894209,1.0,1.0
0.15,0.45,0.27093587802282665,2201,0.7412958790543044,0.5728452281545162,1.0,1.0
0.15,0.45,0.27093587802282665,2202,0.7601550221012588,0.5528629767530467,1.0,1.0
0.15,0.45,0.27093587802282665,2203,0.7610999368137337,0.5555431553610348,1.0,1.0
0.15,0.5,0.3010398644698074,2201,0.824692262574122,0.606342502677811,1.0,1.0
0.15,0.5,0.3010398644698074,2202,0.8418704083171917,0.6244451968704006,1.0,1.0
0.15,0.5,0.3010398644698074,2203,0.8435934704955028,0.6202837596919667,1.0,1.0
0.15,0.55,0.33114385091678816,2201,0.90792031720292,0.6657027275437616,1.0,1.0
0.15,0.55,0.33114385091678816,2202,0.923304962824201,0.6744357173190181,1.0,1.0
0.15,0.55,0.33114385091678816,2203,0.9261614983638872,0.6707086896265269,1.0,1.0
0.15,0.6,0.36124783736376886,2201,0.9911227530457214,0.7298929693468404,1.0,1.0
0.15,0.6,0.36124783736376886,2202,1.004490174219885,0.720505045748751,0.0,1.0
0.15,0.6,0.36124783736376886,2203,1.0084207621621668,0.7373809388732988,0.0,1.0
0.15,0.65,0.3913518238107496,2201,1.0742076737633797,0.788777741335726,0.0,1.0
0.15,0.65,0.3913518238107496,2202,1.0854117350369465,0.7741641984414696,0.0,1.0
0.15,0.65,0.3913518238107496,2203,1.0909035412345964,0.8127389488686758,0.0,1.0
0.15,0.7,0.4214558102577303,2201,1.1574138819943742,0.83979331401381,0.0,1.0
0.15,0.7,0.4214558102577303,2202,1.1661222800564714,0.8615300332621103,0.0,1.0
0.15,0.7,0.4214558102577303,2203,1.173329890621545,0.8623873855218431,0.0,1.0
0.15,0.75,0.45155979670471114,2201,1.240407646938912,0.9003454676940152,0.0,1.0
0.15,0.75,0.45155979670471114,2202,1.2465771658369935,0.9237537009691564,0.0,1.0
0.15,0.75,0.45155979670471114,2203,1.2559592549574405,0.9216969814793874,0.0,1.0
0.15,0.8,0.4816637831516919,2201,1.3234503911627455,0.9566071351093344,0.0,1.0
0.15,0.8,0.4816637831516919,2202,1.3268770580738654,0.9787691221970727,0.0,1.0
0.15,0.8,0.4816637831516919,2203,1.3382801576143353,0.9912435081467474,0.0,1.0
0.15,0.85,0.5117677695986725,2201,1.406554354420734,1.0363962090507717,0.0,0.0
0.15,0.85,0.5117677695986725,2202,1.4070100317287495,1.046958011018046,0.0,0.0
0.15,0.85,0.5117677695986725,2203,1.420337592583789,1.0620434462675274,0.0,0.0
0.15,0.9,0.5418717560456533,2201,1.4897206648039223,1.108500715381798,0.0,0.0
0.15,0.9,0.5418717560456533,2202,1.4869593692843042,1.1389267554673976,0.0,0.0
0.15,0.9,0.5418717560456533,2203,1.502571400847847,1.1137638427409449,0.0,0.0
0.15,0.95,0.571975742492634,2201,1.5752949949752297,1.1914447003794453,0.0,0.0
0.15,0.95,0.571975742492634,2202,1.5681597722741052,1.194997231278606,0.0,0.0
0.15,0.95,0.571975742492634,2203,1.5827989199162458,1.2067492525461716,0.0,0.0
0.2,0.2,0.1264911064067352,2201,0.317867723459351,0.23409862540665638,1.0,1.0
0.2,0.2,0.1264911064067352,2202,0.3262599340113866,0.2444720162994709,1.0,1.0
0.2,0.2,0.1264911064067352,2203,0.2870118659381909,0.23312520363048875,1.0,1.0
0.2,0.25,0.15811388300841897,2201,0.39541564398526213,0.30015196791661003,1.0,1.0
0.2,0.25,0.15811388300841897,2202,0.40614722938900505,0.302192990747814,1.0,1.0
0.2,0.25,0.15811388300841897,2203,0.3638601033900773,0.30640134500636806,1.0,1.0
0.2,0.3,0.18973665961010275,2201,0.47324268794532426,0.35429764115804696,1.0,1.0
0.2,0.3,0.18973665961010275,2202,0.48545186713764527,0.3541628574601111,1.0,1.0
0.2,0.3,0.18973665961010275,2203,0.44149468688341675,0.353867525470972,1.0,1.0
0.2,0.35,0.22135943621178655,2201,0.5460286042892171,0.40397141099562284,1.0,1.0
0.2,0.35,0.22135943621178655,2202,0.5654070890422802,0.4110225874323027,1.0,1.0
0.2,0.35,0.22135943621178655,2203,0.5668887744532453,0.43210163845529775,1.0,1.0
0.2,0.4,0.2529822128134704,2201,0.6256337710259029,0.4853132342137473,1.0,1.0
0.2,0.4,0.2529822128134704,2202,0.6443041899201536,0.4885911001407256,1.0,1.0
0.2,0.4,0.2529822128134704,2203,0.6460094824277389,0.4927924126089814,1.0,1.0
0.2,0.45,0.28460498941515416,2201,0.7051703153487726,0.5613396187226489,1.0,1.0
0.2,0.45,0.28460498941515416,2202,0.7227481927245641,0.5296889348336256,1.0,1.0
0.2,0.45,0.28460498941515416,2203,0.724241266185192,0.5690128242623393,1.0,1.0
0.2,0.5,0.31622776601683794,2201,0.7847323931410914,0.6121460999998725,1.0,1.0
0.2,0.5,0.31622776601683794,2202,0.8008478097705749,0.5824481166292628,1.0,1.0
0.2,0.5,0.31622776601683794,2203,0.8027913054223231,0.6191755328114126,1.0,1.0
0.2,0.55,0.3478505426185218,2201,0.864053007792801,0.6462861424798283,1.0,1.0
0.2,0.55,0.3478505426185218,2202,0.8785722269074627,0.6587351620166753,1.0,1.0
0.2,0.55,0.3478505426185218,2203,0.8816166315644578,0.6646331004591179,1.0,1.0
0.2,0.6,0.3794733192202055,2201,0.9433078818841643,0.7174120485209148,1.0,1.0
0.2,0.6,0.3794733192202055,2202,0.956084381788634,0.7254563193206063,1.0,1.0
0.2,0.6,0.3794733192202055,2203,0.959942575726686,0.7509690229073652,1.0,1.0
0.2,0.65,0.41109609582188933,2201,1.022579983004593,0.773456035983644,0.0,1.0
0.2,0.65,0.41109609582188933,2202,1.0332701737891283,0.7710017923406521,0.0,1.0
0.2,0.65,0.41109609582188933,2203,1.0385882367542634,0.7863984161063264,0.0,1.0
0.2,0.7,0.4427188724235731,2201,1.1017825624145625,0.8359096346262047,0.0,1.0
0.2,0.7,0.4427188724235731,2202,1.1102797571756977,0.8250846428657705,0.0,1.0
0.2,0.7,0.4427188724235731,2203,1.1167735659354436,0.848664292804336,0.0,1.0
0.2,0.75,0.4743416490252569,2201,1.1809525673245482,0.8863484222344332,0.0,1.0
0.2,0.75,0.4743416490252569,2202,1.1870542156209154,0.8880766462798574,0.0,1.0
0.2,0.75,0.4743416490252569,2203,1.195155693498218,0.9149167625234195,0.0,1.0
0.2,0.8,0.5059644256269408,2201,1.2601192534469021,0.9438895798106198,0.0,1.0
0.2,0.8,0.5059644256269408,2202,1.2635992436499934,0.966264607876042,0.0,1.0
0.2,0.8,0.5059644256269408,2203,1.2736593979565805,0.9722085238239808,0.0,1.0
0.2,0.85,0.5375872022286244,2201,1.3392721830226288,1.0130443082012508,0.0,0.0
0.2,0.85,0.5375872022286244,2202,1.339980375540818,1.038701776205806,0.0,0.0
0.2,0.85,0.5375872022286244,2203,1.3519029461577667,1.0367689828252118,0.0,0.0
0.2,0.9,0.5692099788303083,2201,1.418465754372027,1.1079466528743618,0.0,0.0
0.2,0.9,0.5692099788303083,2202,1.4162433065560356,1.1129535944857851,0.0,0.0
0.2,0.9,0.5692099788303083,2203,1.4299830458075813,1.113772951532744,0.0,0.0
0.2,0.95,0.6008327554319921,2201,1.4976676156667066,1.1678980885720691,0.0,0.0
0.2,0.95,0.6008327554319921,2202,1.4922824077293613,1.1883776225171596,0.0,0.0
0.2,0.95,0.6008327554319921,2203,1.5081674144617465,1.1924858959832587,0.0,0.0
0.25,0.2,0.13228756555322954,2201,0.3048458069849366,0.2186225203708519,1.0,1.0
0.25,0.2,0.13228756555322954,2202,0.3107997822414563,0.2478322009765805,1.0,1.0
0.25,0.2,0.13228756555322954,2203,0.2767464905514285,0.20973916140749385,1.0,1.0
0.25,0.25,0.16535945694153692,2201,0.37904062480116596,0.283778386311469,1.0,1.0
0.25,0.25,0.16535945694153692,2202,0.387361334601965,0.3104027301582333,1.0,1.0
0.25,0.25,0.16535945694153692,2203,0.34977565347109096,0.2651370684272226,1.0,1.0
0.25,0.3,0.1984313483298443,2201,0.453478590882017,0.33790428807112144,1.0,1.0
0.25,0.3,0.1984313483298443,2202,0.4633900943959364,0.3503940888971176,1.0,1.0
0.25,0.3,0.1984313483298443,2203,0.4237206946620663,0.32024428160054974,1.0,1.0
0.25,0.35,0.23150323971815168,2201,0.5279827124528216,0.4047324234054804,1.0,1.0
0.25,0.35,0.23150323971815168,2202,0.538901402238035,0.4024241123077977,1.0,1.0
0.25,0.35,0.23150323971815168,2203,0.49843311524436024,0.41481872051284163,1.0,1.0
0.25,0.4,0.2645751311064591,2201,0.5977612118041657,0.4741331666309133,1.0,1.0
0.25,0.4,0.2645751311064591,2202,0.615109373722135,0.4565682142951898,1.0,1.0
0.25,0.4,0.2645751311064591,2203,0.6170433297160953,0.4938054624805358,1.0,1.0
0.25,0.45,0.2976470224947665,2201,0.6740141989191328,0.5383647802732997,1.0,1.0
0.25,0.45,0.2976470224947665,2202,0.6904009070120722,0.5123759126690218,1.0,1.0
0.25,0.45,0.2976470224947665,2203,0.6924387327001037,0.5331297299710249,1.0,1.0
0.25,0.5,0.33071891388307384,2201,0.7499825518039598,0.5880268288040624,1.0,1.0
0.25,0.5,0.33071891388307384,2202,0.7652631338263088,0.5921350763746628,1.0,1.0
0.25,0.5,0.33071891388307384,2203,0.7677725531549476,0.6015379146661828,1.0,1.0
0.25,0.55,0.36379080527138125,2201,0.8259590318683863,0.6427100486523469,1.0,1.0
0.25,0.55,0.36379080527138125,2202,0.8398127622818111,0.632252322682923,1.0,1.0
0.25,0.55,0.36379080527138125,2203,0.8426071159641944,0.6607627444541787,1.0,1.0
0.25,0.6,0.3968626966596886,2201,0.9018871730407665,0.7122633118805504,1.0,1.0
0.25,0.6,0.3968626966596886,2202,0.91407968151931,0.6878346010740334,1.0,1.0
0.25,0.6,0.3968626966596886,2203,0.9176177583458204,0.7102158167488609,1.0,1.0
0.25,0.65,0.429934588047996,2201,0.9778141760986802,0.7755944410491165,1.0,1.0
0.25,0.65,0.429934588047996,2202,0.9880950779674896,0.7531548503064198,1.0,1.0
0.25,0.65,0.429934588047996,2203,0.9926660881723746,0.7845452840531564,1.0,1.0
0.25,0.7,0.46300647943630335,2201,1.0535478687907733,0.8179793232952124,0.0,1.0
0.25,0.7,0.46300647943630335,2202,1.0617983973004754,0.8026472478540269,0.0,1.0
0.25,0.7,0.46300647943630335,2203,1.0672535711418198,0.8521719907298574,0.0,1.0
0.25,0.75,0.49607837082461076,2201,1.1293305334625072,0.8710924439326253,0.0,1.0
0.25,0.75,0.49607837082461076,2202,1.1353503921830415,0.8775308065641366,0.0,1.0
0.25,0.75,0.49607837082461076,2203,1.1425095967014394,0.8957732399523921,0.0,1.0
0.25,0.8,0.5291502622129182,2201,1.20514199237941,0.9475021875777788,0.0,1.0
0.25,0.8,0.5291502622129182,2202,1.2087202603387315,0.9436778688841257,0.0,1.0
0.25,0.8,0.5291502622129182,2203,1.217434113840353,0.9508411507381626,0.0,1.0
0.25,0.85,0.5622221536012255,2201,1.2808195176451278,1.0123896174683433,0.0,0.0
0.25,0.85,0.5622221536012255,2202,1.2818520572175802,1.012233066643939,0.0,0.0
0.25,0.85,0.5622221536012255,2203,1.2924227201869554,1.035976830265639,0.0,0.0
0.25,0.9,0.595294044989533,2201,1.3565672122960848,1.074832422099627,0.0,0.0
0.25,0.9,0.595294044989533,2202,1.3548292913939852,1.0845751555653895,0.0,0.0
0.25,0.9,0.595294044989533,2203,1.367011064235322,1.0919142022817767,0.0,0.0
0.25,0.95,0.6283659363778402,2201,1.4323546279363724,1.1381373789961384,0.0,0.0
0.25,0.95,0.6283659363778402,2202,1.4276428384078725,1.171274466772342,0.0,0.0
0.25,0.95,0.6283659363778402,2203,1.441731156106492,1.1589824958263413,0.0,0.0
0.3,0.2,0.13784048752090222,2201,0.2931766287267825,0.22997898277252973,1.0,1.0
0.3,0.2,0.13784048752090222,2202,0.2974896059458719,0.22288626730002598,1.0,1.0
0.3,0.2,0.13784048752090222,2203,0.2666606940423357,0.21705767445996602,1.0,1.0
0.3,0.25,0.17230060940112776,2201,0.3644336513224402,0.2872949464502843,1.0,1.0
0.3,0.25,0.17230060940112776,2202,0.37100559982587644,0.29954931859440515,1.0,1.0
0.3,0.25,0.17230060940112776,2203,0.3372831929857689,0.26275288486377985,1.0,1.0
0.3,0.3,0.2067607312813533,2201,0.4358322783869934,0.35095682323059263,1.0,1.0
0.3,0.3,0.2067607312813533,2202,0.44412448265508564,0.33480297377384904,1.0,1.0
0.3,0.3,0.2067607312813533,2203,0.4075041018301907,0.3255331284774007,1.0,1.0
0.3,0.35,0.24122085316157885,2201,0.507360737016661,0.38719674496383116,1.0,1.0
0.3,0.35,0.24122085316157885,2202,0.516696070866341,0.3939292642819915,1.0,1.0
0.3,0.35,0.24122085316157885,2203,0.47976262211952736,0.387301252983257,1.0,1.0
0.3,0.4,0.27568097504180444,2201,0.5790387571521101,0.45891030801711064,1.0,1.0
0.3,0.4,0.27568097504180444,2202,0.5890134187721506,0.44395481105834356,1.0,1.0
0.3,0.4,0.27568097504180444,2203,0.5518527379764729,0.4504297374997342,1.0,1.0
0.3,0.45,0.31014109692202996,2201,0.6465276025544637,0.5211619844218361,1.0,1.0
0.3,0.45,0.31014109692202996,2202,0.6620197831453636,0.5135285638002862,1.0,1.0
0.3,0.45,0.31014109692202996,2203,0.6645123884741442,0.5151732050832767,1.0,1.0
0.3,0.5,0.3446012188022555,2201,0.7195548874845477,0.5696558716964584,1.0,1.0
0.3,0.5,0.3446012188022555,2202,0.734032229948207,0.5558325935792271,1.0,1.0
0.3,0.5,0.3446012188022555,2203,0.736253821957016,0.5823503539677122,1.0,1.0
0.3,0.55,0.3790613406824811,2201,0.7925931668459402,0.6269204500893236,1.0,1.0
0.3,0.55,0.3790613406824811,2202,0.8057669116688038,0.6309541962559928,1.0,1.0
0.3,0.55,0.3790613406824811,2203,0.8088606144065947,0.644316730776338,1.0,1.0
0.3,0.6,0.4135214625627066,2201,0.8654950569519104,0.6908974205979497,1.0,1.0
0.3,0.6,0.4135214625627066,2202,0.8772184738999633,0.674236352956949,1.0,1.0
0.3,0.6,0.4135214625627066,2203,0.88052213578574,0.6976478755723915,1.0,1.0
0.3,0.65,0.4479815844429322,2201,0.9383696878674536,0.74244480230474,1.0,1.0
0.3,0.65,0.4479815844429322,2202,0.9483816140579195,0.7256712459367995,1.0,1.0
0.3,0.65,0.4479815844429322,2203,0.9524723174914644,0.7575374645338915,1.0,1.0
0.3,0.7,0.4824417063231577,2201,1.0113029657958745,0.8148081207022353,0.0,1.0
0.3,0.7,0.4824417063231577,2202,1.0193109381510346,0.8082146496127744,0.0,1.0
0.3,0.7,0.4824417063231577,2203,1.024366521063433,0.823953382796045,0.0,1.0
0.3,0.75,0.5169018282033833,2201,1.0839938789411532,0.8625205989315042,0.0,1.0
0.3,0.75,0.5169018282033833,2202,1.0899829878452982,0.8762119099467375,0.0,1.0
0.3,0.75,0.5169018282033833,2203,1.0964030960476692,0.8897480887444098,0.0,1.0
0.3,0.8,0.5513619500836089,2201,1.1567713034995317,0.9219320028734146,0.0,1.0
0.3,0.8,0.5513619500836089,2202,1.1604716317667272,0.9238783370619321,0.0,1.0
0.3,0.8,0.5513619500836089,2203,1.1682461472611188,0.9324396441011741,0.0,1.0
0.3,0.85,0.5858220719638344,2201,1.2295106916787508,0.9902972370518904,0.0,1.0
0.3,0.85,0.5858220719638344,2202,1.2307795240528685,0.990495352805272,0.0,1.0
0.3,0.85,0.5858220719638344,2203,1.239907555192839,1.0048019534884713,0.0,0.0
0.3,0.9,0.6202821938440599,2201,1.302204040175127,1.0591849349556344,0.0,0.0
0.3,0.9,0.6202821938440599,2202,1.3008915471361933,1.076082030775011,0.0,0.0
0.3,0.9,0.6202821938440599,2203,1.31167124767302,1.0689944700951988,0.0,0.0
0.3,0.95,0.6547423157242854,2201,1.3765137855663863,1.1445950580913498,0.0,0.0
0.3,0.95,0.6547423157242854,2202,1.3717535183054728,1.1421316341155814,0.0,0.0
0.3,0.95,0.6547423157242854,2203,1.3820516454427767,1.1526054585187402,0.0,0.0
0.35,0.2,0.14317821063276354,2201,0.28271404105392745,0.2347328754978173,1.0,1.0
0.35,0.2,0.14317821063276354,2202,0.28575714621602466,0.22464562160221282,1.0,1.0
0.35,0.2,0.14317821063276354,2203,0.2586075248421531,0.2139641106958607,1.0,1.0
0.35,0.25,0.1789727632909544,2201,0.3513499970948255,0.2833069292182137,1.0,1.0
0.35,0.25,0.1789727632909544,2202,0.35659450474146787,0.29094903676455797,1.0,1.0
0.35,0.25,0.1789727632909544,2203,0.3259950925683239,0.2561154572430242,1.0,1.0
0.35,0.3,0.21476731594914528,2201,0.42006199700790503,0.3321397775151297,1.0,1.0
0.35,0.3,0.21476731594914528,2202,0.42697907202343655,0.34165910988835774,1.0,1.0
0.35,0.3,0.21476731594914528,2203,0.39424583810763153,0.3354130485555963,1.0,1.0
0.35,0.35,0.25056186860733615,2201,0.4889864175509499,0.39191463645049374,1.0,1.0
0.35,0.35,0.25056186860733615,2202,0.49712200890438796,0.3923320340610035,1.0,1.0
0.35,0.35,0.25056186860733615,2203,0.4628605607814372,0.3615318411810027,1.0,1.0
0.35,0.4,0.2863564212655271,2201,0.5579885490640104,0.45811449182335306,1.0,1.0
0.35,0.4,0.2863564212655271,2202,0.566874625762241,0.435508626001461,1.0,1.0
0.35,0.4,0.2863564212655271,2203,0.5317399443681912,0.4394493864443796,1.0,1.0
0.35,0.45,0.32215097392371794,2201,0.6270875189323326,0.5157417240036115,1.0,1.0
0.35,0.45,0.32215097392371794,2202,0.6362301357892968,0.48550096599830694,1.0,1.0
0.35,0.45,0.32215097392371794,2203,0.6019657603482351,0.5016405615554115,1.0,1.0
0.35,0.5,0.3579455265819088,2201,0.6925853718482364,0.5553989406736343,1.0,1.0
0.35,0.5,0.3579455265819088,2202,0.7064106595243511,0.5546805546126007,1.0,1.0
0.35,0.5,0.3579455265819088,2203,0.7090575199900805,0.5628648087061936,1.0,1.0
0.35,0.55,0.39374007924009974,2201,0.76300532749387,0.6320837817664571,1.0,1.0
0.35,0.55,0.39374007924009974,2202,0.7756420186731832,0.605359757210929,1.0,1.0
0.35,0.55,0.39374007924009974,2203,0.7783462383761106,0.6275594655129257,1.0,1.0
0.35,0.6,0.42953463189829055,2201,0.8332474246362451,0.6704049650032518,1.0,1.0
0.35,0.6,0.42953463189829055,2202,0.8445118057033825,0.6748052586469324,1.0,1.0
0.35,0.6,0.42953463189829055,2203,0.8478125574324391,0.6793402745213181,1.0,1.0
0.35,0.65,0.4653291845564815,2201,0.9034294223026549,0.7340381998747947,1.0,1.0
0.35,0.65,0.4653291845564815,2202,0.9131662395195905,0.7174997854021601,1.0,1.0
