seed,method,selected_features,n_selected,nonzero_total,auc_test,j_test,f1max_test,precision_exact,recall_exact,f1_exact,precision_near,recall_near,f1_near,t_generate,t_rectify,t_fit,t_stage,rule_m
1234,raw,V20TM0|V14TM0|V16TM0|V14TM1|V20TM1|V40TM10|V40TM0,7,404,0.9922082228116711,0.8694048408488064,0.937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.8843644000007771,0.01769480004440993,22.92775149998488,22.92775149998488,
1234,rectified,V10TM0|V9TM1|V30TM7|V25TM3|V30TM8|V25TM4|V9TM2,7,120,0.9998756631299734,0.9921875,0.996078431372549,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8843644000007771,0.01769480004440993,12.178375600022264,12.196070400066674,
1234,rule,V10TM0|V9TM1|V30TM7|V25TM3,4,4,0.9974925397877984,0.9921875,0.996078431372549,1.0,0.5714285714285714,0.7272727272727273,1.0,0.5714285714285714,0.7272727272727273,0.8843644000007771,0.01769480004440993,0.0050472000148147345,12.201117600081488,4.0
1235,raw,V35TM10|V22TM0|V20TM0|V29TM0|V34TM10|V40TM0|V9TM0,7,219,0.9767732596394263,0.8638472167390447,0.9324324324324326,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.564388400001917,0.018365100026130676,22.45579869998619,22.45579869998619,
1235,rectified,V30TM7|V10TM0|V6TM6|V9TM1|V25TM3|V9TM0|V25TM2,7,326,0.9954846032372681,0.9572805632320041,0.9795918367346937,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.564388400001917,0.018365100026130676,13.739309200027492,13.757674300053623,
1235,rule,V30TM7|V10TM0|V6TM6|V9TM1|V25TM3|V9TM0|V25TM2|V6TM7|V5TM10|V15TM5,10,10,0.9929102513488617,0.9664429530201342,0.9829351535836178,0.7,1.0,0.8235294117647058,0.7,1.0,0.8235294117647058,0.564388400001917,0.018365100026130676,0.005516500037629157,13.763190800091252,10.0
1236,raw,V9TM10|V32TM0|V9TM9|V32TM1|V23TM0|V10TM0|V28TM0,7,399,0.9902436151626391,0.912506625311635,0.9377593360995851,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.9020650000311434,0.015951399982441217,24.043340200034436,24.043340200034436,
1236,rectified,V9TM1|V30TM7|V10TM0|V25TM3|V25TM2|V10TM7|V30TM6,7,124,0.9973106142400031,0.9621915549361026,0.9790794979079498,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9020650000311434,0.015951399982441217,10.618205499951728,10.634156899934169,
1236,rule,V9TM1|V30TM7|V10TM0|V25TM3,4,4,0.9908423470289158,0.9645668518482164,0.9790794979079498,1.0,0.5714285714285714,0.7272727272727273,1.0,0.5714285714285714,0.7272727272727273,0.9020650000311434,0.015951399982441217,0.004528400022536516,10.638685299956705,4.0
