model,fpr,tpr,threshold
rule,0.24445893089960888,1.0,1.377207641749818e-08
rule,0.24902216427640156,1.0,1.0714294479479084e-08
rule,0.2516297262059974,1.0,1.0444525831124075e-08
rule,0.2561929595827901,1.0,5.899166285271814e-09
rule,0.25749674054758803,1.0,5.6452535827297816e-09
rule,0.25945241199478486,1.0,5.0305165306540035e-09
rule,0.2627118644067797,1.0,4.985651856651886e-09
rule,0.26401564537157757,1.0,4.670368807717901e-09
rule,0.26727509778357234,1.0,4.6345314984682685e-09
rule,0.2685788787483703,1.0,4.485264215107792e-09
rule,0.26988265971316816,1.0,4.438065088661089e-09
rule,0.27249022164276404,1.0,4.2816767367836434e-09
rule,0.27444589308996087,1.0,3.9002584778495945e-09
rule,0.2966101694915254,1.0,3.873972055405996e-09
rule,0.29791395045632335,1.0,3.5128542819224144e-09
rule,0.29986962190352023,1.0,3.419112531678876e-09
rule,0.3050847457627119,1.0,2.4499763271672106e-09
rule,0.30638852672750977,1.0,2.419558131929005e-09
rule,0.31421121251629724,1.0,1.3541464638407529e-09
rule,0.3155149934810952,1.0,1.3396802446370998e-09
rule,0.31681877444589307,1.0,1.2984803967341737e-09
rule,0.318122555410691,1.0,1.15801838194419e-09
rule,0.31877444589308995,1.0,1.0823278458981562e-09
rule,0.3200782268578879,1.0,1.0499602969337284e-09
rule,0.32333767926988266,1.0,8.014378138009208e-10
rule,0.32659713168187743,1.0,8.014378138009065e-10
rule,0.33116036505867014,1.0,7.156484797553199e-10
rule,0.33376792698826596,1.0,6.736239899780225e-10
rule,0.33572359843546284,1.0,5.394354831743597e-10
rule,0.33702737940026073,1.0,5.306507586561352e-10
rule,0.33833116036505867,1.0,5.273386830266727e-10
rule,0.3396349413298566,1.0,4.5416230748504623e-10
rule,0.34159061277705344,1.0,4.3311942054610774e-10
rule,0.34615384615384615,1.0,4.2539852015822127e-10
rule,0.3468057366362451,1.0,4.243772991026033e-10
rule,0.34810951760104303,1.0,4.0805925439146936e-10
rule,0.3494132985658409,1.0,3.3021593330253745e-10
rule,0.3513689700130378,1.0,2.967161178542173e-10
rule,0.3546284224250326,1.0,2.7481069675823086e-10
rule,0.35723598435462844,1.0,2.464620561676884e-10
rule,0.35984354628422427,1.0,2.373439742683279e-10
rule,0.3617992177314211,1.0,1.6150779972022106e-10
rule,0.3644067796610169,1.0,1.5102733921200413e-10
rule,0.3650586701434159,1.0,1.263962941985419e-10
rule,0.3663624511082138,1.0,1.2617421402990558e-10
rule,0.3670143415906128,1.0,1.187013372402673e-10
rule,0.37027379400260757,1.0,1.1716863671245447e-10
rule,0.3728813559322034,1.0,8.557207356294112e-11
rule,0.38396349413298564,1.0,8.557207356294081e-11
rule,0.3859191655801825,1.0,8.406255762622002e-11
rule,0.38722294654498046,1.0,8.362067092368203e-11
rule,0.3917861799217731,1.0,5.092384231319529e-11
rule,0.39374185136897,1.0,4.4360933757521166e-11
rule,0.3963494132985658,1.0,3.788536249996707e-11
rule,0.39895697522816165,1.0,3.7237891411288065e-11
rule,0.40221642764015647,1.0,2.521763418933656e-11
rule,0.409387222946545,1.0,2.519572569702689e-11
rule,0.41134289439374183,1.0,2.182073080348011e-11
rule,0.41460234680573665,1.0,2.176275394420985e-11
rule,0.4152542372881356,1.0,2.1070800744189896e-11
rule,0.4172099087353325,1.0,2.1070800744189447e-11
rule,0.4178617992177314,1.0,1.9200735312954017e-11
rule,0.4198174706649283,1.0,1.918528765935347e-11
rule,0.423728813559322,1.0,1.2815537780693627e-11
rule,0.42503259452411996,1.0,1.2425425010117454e-11
rule,0.42698826597131684,1.0,9.426271064878953e-12
rule,0.4322033898305085,1.0,8.919898313113846e-12
rule,0.4348109517601043,1.0,8.198006125153191e-12
rule,0.4367666232073012,1.0,7.445494196660973e-12
rule,0.439374185136897,1.0,6.5238730825860826e-12
rule,0.44198174706649285,1.0,4.350513061844831e-12
rule,0.44328552803129073,1.0,3.7300676040572885e-12
rule,0.4511082138200782,1.0,3.66388725090252e-12
rule,0.45371577574967403,1.0,3.3820040767762046e-12
rule,0.4556714471968709,1.0,2.7978188824622973e-12
rule,0.45697522816166886,1.0,2.6539553872184176e-12
rule,0.4576271186440678,1.0,2.6079156158631233e-12
rule,0.4595827900912647,1.0,2.2194623731135226e-12
rule,0.4621903520208605,1.0,2.0517793324794055e-12
rule,0.4661016949152542,1.0,2.0208545747348818e-12
rule,0.4667535853976532,1.0,1.92979654521245e-12
rule,0.46870925684485004,1.0,1.666857620245779e-12
rule,0.46936114732724904,1.0,1.6557295251345703e-12
rule,0.47131681877444587,1.0,1.6138593890804271e-12
rule,0.4726205997392438,1.0,1.5000510263214758e-12
rule,0.4765319426336376,1.0,1.4694437576009455e-12
rule,0.4784876140808344,1.0,1.287763962646524e-12
rule,0.47979139504563234,1.0,9.840086090989193e-13
rule,0.4804432855280313,1.0,7.644544673575121e-13
rule,0.48435462842242505,1.0,7.125216479298756e-13
rule,0.48565840938722293,1.0,7.111864166011747e-13
rule,0.4895697522816167,1.0,6.66038711939106e-13
rule,0.4941329856584094,1.0,4.2787836023387157e-13
rule,0.4954367666232073,1.0,4.2355867710505314e-13
rule,0.5013037809647979,1.0,1.7829646023289793e-13
rule,0.5032594524119948,1.0,1.5551497629765915e-13
rule,0.5149934810951761,1.0,3.898687599228827e-14
rule,0.516297262059974,1.0,3.853559853029204e-14
rule,0.5208604954367666,1.0,1.9747717684988603e-14
rule,0.5221642764015645,1.0,1.8789983821434223e-14
rule,0.529335071707953,1.0,7.325257595616782e-15
rule,0.530638852672751,1.0,6.802276720942725e-15
rule,0.5325945241199479,1.0,6.733614669228659e-15
rule,0.5345501955671447,1.0,5.8800803466890354e-15
rule,0.5365058670143416,1.0,5.75757843808502e-15
rule,0.5378096479791395,1.0,5.706563840683259e-15
rule,0.5410691003911343,1.0,3.0395682488467182e-15
rule,0.5423728813559322,1.0,2.93789017240932e-15
rule,0.5449804432855281,1.0,2.297804295109828e-15
rule,0.546284224250326,1.0,2.1752629273423785e-15
rule,0.5508474576271186,1.0,1.2505970544229914e-15
rule,0.5528031290743155,1.0,1.1646667035746659e-15
rule,0.5541069100391134,1.0,1.1417891476171874e-15
rule,0.5586701434159062,1.0,5.757709537516924e-16
rule,0.5612777053455019,1.0,5.637743459274862e-16
rule,0.5625814863102999,1.0,5.497238515293972e-16
rule,0.5638852672750978,1.0,5.257820674884101e-16
rule,0.5697522816166884,1.0,2.6517198875174177e-16
rule,0.5730117340286832,1.0,2.3943891444751594e-16
rule,0.5749674054758801,1.0,2.2468921342606463e-16
rule,0.576271186440678,1.0,2.2397035859223147e-16
rule,0.5840938722294654,1.0,1.0542606497890051e-16
rule,0.5867014341590613,1.0,9.534344699343621e-17
rule,0.5893089960886571,1.0,5.85063460685956e-17
rule,0.590612777053455,1.0,5.747204157858552e-17
rule,0.5919165580182529,1.0,5.216526530925339e-17
rule,0.5938722294654498,1.0,4.8951356236370155e-17
rule,0.5977835723598436,1.0,2.8112402760906556e-17
rule,0.5990873533246415,1.0,2.49587357181381e-17
rule,0.6010430247718384,1.0,2.0023799467840368e-17
rule,0.6023468057366362,1.0,1.9408849023633644e-17
rule,0.6043024771838331,1.0,1.7860998224950607e-17
rule,0.60625814863103,1.0,1.7636756773760907e-17
rule,0.6114732724902217,1.0,6.943379525498922e-18
rule,0.6134289439374185,1.0,6.390776529087145e-18
rule,0.6140808344198174,1.0,4.690463740226758e-18
rule,0.6153846153846154,1.0,4.541826386115004e-18
rule,0.6179921773142112,1.0,4.386253906015562e-18
rule,0.6192959582790091,1.0,4.3523990463472096e-18
rule,0.6199478487614081,1.0,4.342434806147369e-18
rule,1.0,1.0,4.248354255291589e-18
rectified_l1,0.0,0.0,inf
rectified_l1,0.0,0.00186219739292365,0.9999999999999343
rectified_l1,0.0,0.00558659217877095,0.9999999881689244
rectified_l1,0.0,0.01303538175046555,0.9999996424325985
rectified_l1,0.0,0.01675977653631285,0.9999986037125986
rectified_l1,0.0,0.040968342644320296,0.9999923636511123
rectified_l1,0.0,0.0446927374301676,0.9999909878598999
rectified_l1,0.0,0.0633147113594041,0.9999780214846188
rectified_l1,0.0,0.0670391061452514,0.9999776059699356
rectified_l1,0.0,0.07076350093109869,0.999972332539191
rectified_l1,0.0,0.074487895716946,0.9999717800929018
rectified_l1,0.0,0.07635009310986965,0.9999676758005297
rectified_l1,0.0,0.08007448789571694,0.99996715838832
rectified_l1,0.0,0.08379888268156424,0.9999664006082715
rectified_l1,0.0,0.08752327746741155,0.9999659331256036
rectified_l1,0.0,0.1005586592178771,0.9999562242975736
rectified_l1,0.0,0.1042830540037244,0.9999557558199283
rectified_l1,0.0,0.10800744878957169,0.9999552576943824
rectified_l1,0.0,0.1154562383612663,0.9999550967030129
rectified_l1,0.0,0.1191806331471136,0.9999545432920448
rectified_l1,0.0,0.12290502793296089,0.9999545012324738
rectified_l1,0.0,0.1378026070763501,0.9999536086754981
rectified_l1,0.0,0.14152700186219738,0.9999534577887457
rectified_l1,0.0,0.14338919925512103,0.9999533431049151
rectified_l1,0.0,0.962756052141527,0.9999531962669493
rectified_l1,0.0,0.9664804469273743,0.9999167684150115
rectified_l1,0.0,0.9702048417132216,0.9998915039436278
rectified_l1,0.0,0.9776536312849162,0.9996656418871576
rectified_l1,0.0,0.9813780260707635,0.9973457368976731
rectified_l1,0.0,0.9869646182495344,0.971814256597385
rectified_l1,0.000651890482398957,0.9869646182495344,0.901843104947692
rectified_l1,0.000651890482398957,0.9906890130353817,0.8940189974432166
rectified_l1,0.000651890482398957,0.9925512104283054,0.757300194499706
rectified_l1,0.001303780964797914,0.9925512104283054,0.0589768954079449
rectified_l1,0.016297262059973925,0.9981378026070763,0.05640866264474426
rectified_l1,0.017601043024771838,0.9981378026070763,0.0562384160169099
rectified_l1,0.02607561929595828,0.9981378026070763,0.004248867590006261
rectified_l1,0.027379400260756193,0.9981378026070763,0.004237819723565966
rectified_l1,0.029335071707953065,0.9981378026070763,0.0017451935650056297
rectified_l1,0.030638852672750978,0.9981378026070763,0.0014478110410389656
rectified_l1,0.03389830508474576,0.9981378026070763,0.0009878757110025642
rectified_l1,0.035202086049543675,0.9981378026070763,0.0009627304810810156
rectified_l1,0.03650586701434159,0.9981378026070763,0.000764986700395936
rectified_l1,0.03780964797913951,0.9981378026070763,0.0006551385866362156
rectified_l1,0.03911342894393742,0.9981378026070763,0.0005556029765617454
rectified_l1,0.046284224250325946,0.9981378026070763,0.00048282963355746316
rectified_l1,0.0469361147327249,0.9981378026070763,0.0004805477294264561
rectified_l1,0.052803129074315516,0.9981378026070763,0.00047855360463166944
rectified_l1,0.05541069100391134,0.9981378026070763,0.00035398810171588123
rectified_l1,0.056714471968709254,0.9981378026070763,0.0003530918982593919
rectified_l1,0.06584093872229466,0.9981378026070763,0.00010116080565951797
rectified_l1,0.0697522816166884,0.9981378026070763,9.820380220607556e-05
rectified_l1,0.0710560625814863,0.9981378026070763,8.931767057615519e-05
rectified_l1,0.07235984354628422,0.9981378026070763,8.675722757188951e-05
rectified_l1,0.07953063885267275,0.9981378026070763,3.878413429379392e-05
rectified_l1,0.08148631029986962,0.9981378026070763,3.829102293040368e-05
rectified_l1,0.08213820078226858,0.9981378026070763,3.745211358141607e-05
rectified_l1,0.08344198174706649,0.9981378026070763,3.650026943341504e-05
rectified_l1,0.09061277705345502,0.9981378026070763,2.256318186226654e-05
rectified_l1,0.09191655801825294,0.9981378026070763,2.2353220968449648e-05
rectified_l1,0.09256844850065189,0.9981378026070763,2.1945663494008613e-05
rectified_l1,0.0938722294654498,0.9981378026070763,2.1694754003061304e-05
rectified_l1,0.09517601043024772,0.9981378026070763,1.98065136759737e-05
rectified_l1,0.09647979139504563,0.9981378026070763,1.9749867116658445e-05
rectified_l1,0.09908735332464146,0.9981378026070763,1.788192746254818e-05
rectified_l1,0.10039113428943937,0.9981378026070763,1.4694456172081388e-05
rectified_l1,0.10104302477183832,0.9981378026070763,1.4454573182574418e-05
rectified_l1,0.10234680573663625,0.9981378026070763,1.3462166574266078e-05
rectified_l1,0.10299869621903521,0.9981378026070763,1.3277083969267391e-05
rectified_l1,0.10495436766623208,0.9981378026070763,1.1958414222578179e-05
rectified_l1,0.1075619295958279,0.9981378026070763,1.1044469962436705e-05
rectified_l1,0.10886571056062581,0.9981378026070763,1.0803287273597845e-05
rectified_l1,0.10951760104302477,0.9981378026070763,1.058420157032715e-05
rectified_l1,0.11082138200782268,0.9981378026070763,9.650244459816897e-06
rectified_l1,0.11147327249022164,0.9981378026070763,8.00168500341912e-06
rectified_l1,0.11473272490221642,0.9981378026070763,7.968692539467935e-06
rectified_l1,0.1166883963494133,0.9981378026070763,7.20350761947623e-06
rectified_l1,0.11799217731421122,0.9981378026070763,6.862023510257908e-06
rectified_l1,0.11864406779661017,0.9981378026070763,6.244294822550621e-06
rectified_l1,0.12190352020860495,1.0,5.733807568684445e-06
rectified_l1,0.1258148631029987,1.0,4.309134441448307e-06
rectified_l1,0.12972620599739243,1.0,4.107019261987592e-06
rectified_l1,0.13559322033898305,1.0,2.9765595917585337e-06
rectified_l1,0.14146023468057367,1.0,2.929842584490624e-06
rectified_l1,0.1453715775749674,1.0,2.4528207934927923e-06
rectified_l1,0.14667535853976532,1.0,2.3030947910006656e-06
rectified_l1,0.14732724902216426,1.0,2.068696125928075e-06
rectified_l1,0.15123859191655803,1.0,2.054266332512758e-06
rectified_l1,0.15319426336375488,1.0,1.7224197963877146e-06
rectified_l1,0.15710560625814862,1.0,1.4797279516909619e-06
rectified_l1,0.16101694915254236,1.0,1.0034350378138421e-06
rectified_l1,0.1636245110821382,1.0,8.384684904862137e-07
rectified_l1,0.16427640156453716,1.0,8.064926876774602e-07
rectified_l1,0.16688396349413298,1.0,8.023964091236161e-07
rectified_l1,0.17014341590612778,1.0,6.068763621322636e-07
rectified_l1,0.17209908735332463,1.0,4.6633337790093827e-07
rectified_l1,0.17535853976531943,1.0,3.9139509203170863e-07
rectified_l1,0.17666232073011734,1.0,3.8599632584701786e-07
rectified_l1,0.18122555410691005,1.0,3.0163262261402987e-07
rectified_l1,0.1864406779661017,1.0,2.54645070921673e-07
rectified_l1,0.1897001303780965,1.0,2.4792142258004783e-07
rectified_l1,0.1910039113428944,1.0,1.986802190686403e-07
rectified_l1,0.19426336375488917,1.0,1.9374422539200284e-07
rectified_l1,0.19491525423728814,1.0,1.881273498531236e-07
rectified_l1,0.1981747066492829,1.0,1.7914546123018982e-07
rectified_l1,0.2001303780964798,1.0,1.6860648366636773e-07
rectified_l1,0.2014341590612777,1.0,1.4830717725537528e-07
rectified_l1,0.20208604954367665,1.0,1.4439350245624764e-07
rectified_l1,0.2046936114732725,1.0,1.248894011301529e-07
rectified_l1,0.20860495436766624,1.0,9.659597650631224e-08
rectified_l1,0.2151238591916558,1.0,9.29391176993895e-08
rectified_l1,0.2196870925684485,1.0,6.288388136775604e-08
rectified_l1,0.22099087353324642,1.0,5.499261556183564e-08
rectified_l1,0.22359843546284225,1.0,4.164115883481374e-08
rectified_l1,0.2255541069100391,1.0,3.5626914731207244e-08
rectified_l1,0.22685788787483702,1.0,3.336393946353005e-08
rectified_l1,0.22816166883963493,1.0,3.2788202440348216e-08
rectified_l1,0.2301173402868318,1.0,3.209666065806518e-08
rectified_l1,0.23272490221642764,1.0,2.415249424248626e-08
rectified_l1,0.23402868318122555,1.0,2.224239994320699e-08
rectified_l1,0.23598435462842243,1.0,1.9694990229127225e-08
rectified_l1,0.23728813559322035,1.0,1.95710995029551e-08
rectified_l1,0.23989569752281617,1.0,1.773178062020722e-08
rectified_l1,0.24119947848761408,1.0,1.708027460206787e-08
rectified_l1,0.242503259452412,1.0,1.3781183178666997e-08
rectified_l1,0.24445893089960888,1.0,1.377207641749818e-08
rectified_l1,0.24902216427640156,1.0,1.0714294479479084e-08
rectified_l1,0.2516297262059974,1.0,1.0444525831124075e-08
rectified_l1,0.2561929595827901,1.0,5.899166285271814e-09
rectified_l1,0.25749674054758803,1.0,5.6452535827297816e-09
rectified_l1,0.25945241199478486,1.0,5.0305165306540035e-09
rectified_l1,0.2627118644067797,1.0,4.985651856651886e-09
rectified_l1,0.26401564537157757,1.0,4.670368807717901e-09
rectified_l1,0.26727509778357234,1.0,4.6345314984682685e-09
rectified_l1,0.2685788787483703,1.0,4.485264215107792e-09
rectified_l1,0.26988265971316816,1.0,4.438065088661089e-09
rectified_l1,0.27249022164276404,1.0,4.2816767367836434e-09
rectified_l1,0.27444589308996087,1.0,3.9002584778495945e-09
rectified_l1,0.2966101694915254,1.0,3.873972055405996e-09
rectified_l1,0.29791395045632335,1.0,3.5128542819224144e-09
rectified_l1,0.29986962190352023,1.0,3.419112531678876e-09
rectified_l1,0.3050847457627119,1.0,2.4499763271672106e-09
rectified_l1,0.30638852672750977,1.0,2.419558131929005e-09
rectified_l1,0.31421121251629724,1.0,1.3541464638407529e-09
rectified_l1,0.3155149934810952,1.0,1.3396802446370998e-09
rectified_l1,0.31681877444589307,1.0,1.2984803967341737e-09
rectified_l1,0.318122555410691,1.0,1.15801838194419e-09
rectified_l1,0.31877444589308995,1.0,1.0823278458981562e-09
rectified_l1,0.3200782268578879,1.0,1.0499602969337284e-09
rectified_l1,0.32333767926988266,1.0,8.014378138009208e-10
rectified_l1,0.32659713168187743,1.0,8.014378138009065e-10
rectified_l1,0.33116036505867014,1.0,7.156484797553199e-10
rectified_l1,0.33376792698826596,1.0,6.736239899780225e-10
rectified_l1,0.33572359843546284,1.0,5.394354831743597e-10
rectified_l1,0.33702737940026073,1.0,5.306507586561352e-10
rectified_l1,0.33833116036505867,1.0,5.273386830266727e-10
rectified_l1,0.3396349413298566,1.0,4.5416230748504623e-10
rectified_l1,0.34159061277705344,1.0,4.3311942054610774e-10
rectified_l1,0.34615384615384615,1.0,4.2539852015822127e-10
rectified_l1,0.3468057366362451,1.0,4.243772991026033e-10
rectified_l1,0.34810951760104303,1.0,4.0805925439146936e-10
rectified_l1,0.3494132985658409,1.0,3.3021593330253745e-10
rectified_l1,0.3513689700130378,1.0,2.967161178542173e-10
rectified_l1,0.3546284224250326,1.0,2.7481069675823086e-10
rectified_l1,0.35723598435462844,1.0,2.464620561676884e-10
rectified_l1,0.35984354628422427,1.0,2.373439742683279e-10
rectified_l1,0.3617992177314211,1.0,1.6150779972022106e-10
rectified_l1,0.3644067796610169,1.0,1.5102733921200413e-10
rectified_l1,0.3650586701434159,1.0,1.263962941985419e-10
rectified_l1,0.3663624511082138,1.0,1.2617421402990558e-10
rectified_l1,0.3670143415906128,1.0,1.187013372402673e-10
rectified_l1,0.37027379400260757,1.0,1.1716863671245447e-10
rectified_l1,0.3728813559322034,1.0,8.557207356294112e-11
rectified_l1,0.38396349413298564,1.0,8.557207356294081e-11
rectified_l1,0.3859191655801825,1.0,8.406255762622002e-11
rectified_l1,0.38722294654498046,1.0,8.362067092368203e-11
rectified_l1,0.3917861799217731,1.0,5.092384231319529e-11
rectified_l1,0.39374185136897,1.0,4.4360933757521166e-11
rectified_l1,0.3963494132985658,1.0,3.788536249996707e-11
rectified_l1,0.39895697522816165,1.0,3.7237891411288065e-11
rectified_l1,0.40221642764015647,1.0,2.521763418933656e-11
rectified_l1,0.409387222946545,1.0,2.519572569702689e-11
rectified_l1,0.41134289439374183,1.0,2.182073080348011e-11
rectified_l1,0.41460234680573665,1.0,2.176275394420985e-11
rectified_l1,0.4152542372881356,1.0,2.1070800744189896e-11
rectified_l1,0.4172099087353325,1.0,2.1070800744189447e-11
rectified_l1,0.4178617992177314,1.0,1.9200735312954017e-11
rectified_l1,0.4198174706649283,1.0,1.918528765935347e-11
rectified_l1,0.423728813559322,1.0,1.2815537780693627e-11
rectified_l1,0.42503259452411996,1.0,1.2425425010117454e-11
rectified_l1,0.42698826597131684,1.0,9.426271064878953e-12
rectified_l1,0.4322033898305085,1.0,8.919898313113846e-12
rectified_l1,0.4348109517601043,1.0,8.198006125153191e-12
rectified_l1,0.4367666232073012,1.0,7.445494196660973e-12
rectified_l1,0.439374185136897,1.0,6.5238730825860826e-12
rectified_l1,0.44198174706649285,1.0,4.350513061844831e-12
rectified_l1,0.44328552803129073,1.0,3.7300676040572885e-12
rectified_l1,0.4511082138200782,1.0,3.66388725090252e-12
rectified_l1,0.45371577574967403,1.0,3.3820040767762046e-12
rectified_l1,0.4556714471968709,1.0,2.7978188824622973e-12
rectified_l1,0.45697522816166886,1.0,2.6539553872184176e-12
rectified_l1,0.4576271186440678,1.0,2.6079156158631233e-12
rectified_l1,0.4595827900912647,1.0,2.2194623731135226e-12
rectified_l1,0.4621903520208605,1.0,2.0517793324794055e-12
rectified_l1,0.4661016949152542,1.0,2.0208545747348818e-12
