fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0037243947858473,0.9984859655282429
0.0,0.0074487895716946,0.9981038630307824
0.0,0.00931098696461825,0.9980147808006442
0.0,0.01303538175046555,0.9973238493853744
0.0,0.0223463687150838,0.9963508746207479
0.0,0.0260707635009311,0.996191458878746
0.0,0.027932960893854747,0.9960032080092482
0.0,0.035381750465549346,0.9951904721642761
0.0,0.040968342644320296,0.9946307803981667
0.0,0.048417132216014895,0.9941984850511048
0.0,0.0633147113594041,0.993371069701384
0.0,0.0670391061452514,0.9932437101258651
0.0,0.10242085661080075,0.9922040933234545
0.0,0.9776536312849162,0.9922040921611253
0.0,0.9888268156424581,0.96296204601129
0.0,0.9925512104283054,0.9599293675632221
0.001955671447196871,0.9925512104283054,0.12482974800618869
0.003259452411994785,0.9925512104283054,0.09145318347901338
0.007170795306388526,0.9925512104283054,0.054199397202764496
0.00847457627118644,0.9925512104283054,0.05192488646132743
0.009126466753585397,0.9925512104283054,0.047288892137212546
0.011734028683181226,0.994413407821229,0.04517786755674387
0.01303780964797914,0.994413407821229,0.044518114467773755
0.014341590612777053,0.994413407821229,0.03714461273811199
0.020208604954367666,0.994413407821229,0.03333716601834365
0.020860495436766623,0.994413407821229,0.03154432806250546
0.02216427640156454,0.994413407821229,0.030010566389219437
0.025423728813559324,0.994413407821229,0.027841681869897474
0.026727509778357236,0.994413407821229,0.02574597484159973
0.028683181225554105,0.994413407821229,0.023012422083036985
0.03259452411994785,0.994413407821229,0.02264405238882876
0.03389830508474576,0.994413407821229,0.022243209327091788
0.0560625814863103,1.0,0.021700169875329037
0.056714471968709254,1.0,0.020912296577088613
0.05867014341590613,1.0,0.016749082079918307
0.05997392438070404,1.0,0.015859911475936288
0.06192959582790091,1.0,0.015632899287678394
0.06323337679269883,1.0,0.01474693864861884
0.06453715775749674,1.0,0.01427671985579513
0.06714471968709257,1.0,0.013903344188146712
0.07301173402868318,1.0,0.01369275081994696
0.07366362451108213,1.0,0.013221457347149326
0.07757496740547588,1.0,0.012592667278097868
0.0788787483702738,1.0,0.012443355603937478
0.08148631029986962,1.0,0.012340264846360523
0.08213820078226858,1.0,0.012062457035729479
0.10299869621903521,1.0,0.012062455530879678
0.10365058670143416,1.0,0.012016368814805884
0.10495436766623208,1.0,0.012016359501450103
0.10821382007822686,1.0,0.010628889566978718
0.10951760104302477,1.0,0.010170496359475055
0.11147327249022164,1.0,0.010053935883432235
0.11408083441981746,1.0,0.010045453790859355
0.11799217731421122,1.0,0.009929251792294072
0.12059973924380704,1.0,0.00875236690640999
0.12385919165580182,1.0,0.008435738059119546
0.12646675358539766,1.0,0.008297776175926252
0.1271186440677966,1.0,0.008270227542489808
0.14015645371577576,1.0,0.008170130152188345
0.1408083441981747,1.0,0.008062212979986745
0.1421121251629726,1.0,0.0076862628588341645
0.14341590612777053,1.0,0.007597896848216059
0.14602346805736635,1.0,0.006969349730063014
0.14667535853976532,1.0,0.006958099669912364
0.16558018252933507,1.0,0.006674381184876296
0.16688396349413298,1.0,0.00637723091002055
0.17340286831812254,1.0,0.00609363149582323
0.17470664928292046,1.0,0.005728958065219099
0.17796610169491525,1.0,0.005705935761175011
0.18252933507170796,1.0,0.005584251377713601
